chr,start,end,strand,pvalue,qvalue,meth.diff
chr5,22534344,22535343,*,4.92486980627448e-20,1.65791731515018e-17,56.1520699323767
chr5,22775131,22776130,*,6.71886779912311e-09,4.30335257010833e-07,79.4117647058823
chr5,23395604,23396603,*,4.19674551842206e-15,8.235184210203e-13,73.4989648033126
chr5,23710562,23711561,*,1.64961087701295e-15,3.43930850094597e-13,39.498191681736
chr5,38562722,38563721,*,5.85022691546097e-06,0.000169088389819176,25.9210526315789
chr5,44753258,44754257,*,8.29900376582364e-08,4.06128538515064e-06,36.5911542610572
chr5,49524408,49525407,*,4.22400585576805e-07,1.73959879021846e-05,-33.5827987645522
chr5,55792388,55793387,*,2.71951019269628e-05,0.000617138954444607,26.5746609965498
chr5,61717167,61718166,*,0.000512031529105643,0.00670239734699223,28.3333333333333
chr5,64044479,64045478,*,2.8811073212807e-18,7.89946047749219e-16,27.3746446653547
chr5,67098802,67099801,*,8.26871468361718e-28,5.51667763098304e-25,29.5412186379928
chr5,67463398,67464397,*,2.79513616192181e-43,4.86481112083752e-40,45.7766941651915
chr5,72580755,72581754,*,7.21223255039659e-20,2.34722899050732e-17,-28.7834345973881
chr5,79638610,79639609,*,2.01753847617587e-09,1.50117181044225e-07,67.2380952380952
chr5,80098409,80099408,*,0.000379803744415683,0.00529377717138922,27.2698311564192
chr5,97391880,97392879,*,1.07885014135998e-40,1.54238907991059e-37,-42.4533134634192
chr5,97391918,97392917,*,1.07885014135998e-40,1.54238907991059e-37,-42.4533134634192
chr5,104108718,104109717,*,2.97006604407184e-16,6.60517687645652e-14,-28.8157194649641
chr5,105239034,105240033,*,2.70110613046082e-13,4.09570409202884e-11,-88.3631713554987
chr5,107135189,107136188,*,1.95948915262304e-05,0.00047047947390191,-30.3174603174603
chr5,108852102,108853101,*,2.55395736498305e-07,1.10885196965977e-05,26.8996960486322
chr5,108902727,108903726,*,2.13079843662411e-07,9.42507121905598e-06,-37.5502008032129
chr5,109297145,109298144,*,1.72103544786402e-05,0.000421885385299608,26.3259247372222
chr5,109419189,109420188,*,1.66156272985529e-08,9.62563844895503e-07,39.3038617886179
chr5,109553657,109554656,*,1.20878984749962e-08,7.21139250005008e-07,-28.1412991939308
chr5,120254759,120255758,*,1.28149371340622e-06,4.49989602438037e-05,-28.2106592308097
chr5,120287227,120288226,*,1.7640454069205e-05,0.000430582883742503,-25.5988809232383
chr5,120887114,120888113,*,2.7154542648993e-08,1.4972582755896e-06,-27.0235644017387
chr5,131307998,131308997,*,3.31741735489255e-07,1.39640194701501e-05,30.9231651376147
chr5,131997914,131998913,*,8.63736197586988e-05,0.00160668116963726,32.7586206896552
chr5,137509754,137510753,*,4.72563168993026e-05,0.000982187579248563,-26.792662590328
chr5,146844572,146845571,*,2.06267268374269e-12,2.69835907235116e-10,28.436135371179
chr5,147408483,147409482,*,5.06311937190088e-45,9.7401271904587e-42,-45.9014161220044
chr5,151635492,151636491,*,9.60059127578136e-06,0.000259147891841984,39.4060283687943
chr6,4003405,4004404,*,1.27903024614264e-10,1.20755190775865e-08,-37.8305084745763
chr6,6871093,6872092,*,9.5126287073122e-14,1.56063581695624e-11,32.8392895619786
chr6,6871134,6872133,*,1.72453594370613e-12,2.28589436970848e-10,32.2805768203667
chr6,17347234,17348233,*,1.8113655707589e-06,6.11381467414262e-05,34.4941956882255
chr6,17694855,17695854,*,1.87863998381184e-14,3.35727095570258e-12,38.4135472370766
chr6,17906673,17907672,*,3.10574838874255e-05,0.000691076230232158,26.6976744186046
chr6,23519247,23520246,*,8.90161615922104e-05,0.00164894035533885,-33.3822450476889
chr6,29387969,29388968,*,7.00794566943201e-17,1.65018507611296e-14,38.3281766776912
chr6,34353620,34354619,*,1.61529760047707e-06,5.50307626567585e-05,-28.1763180639585
chr6,41055384,41056383,*,4.59342890281914e-05,0.00095869231541655,29.1847687196524
chr6,45245138,45246137,*,0.000800270545339206,0.00948068006507542,51.9181585677749
chr6,45328739,45329738,*,2.55093534936853e-05,0.000585858742698575,36
chr6,52262093,52263092,*,1.20696190962552e-21,4.88033034706695e-19,34.4815602836879
chr6,52262276,52263275,*,2.2378232521371e-25,1.29827753316321e-22,35.1249045489255
chr6,52262559,52263558,*,1.78031013321843e-29,1.34465429836612e-26,34.6977542204112
chr6,52266085,52267084,*,2.41806717733823e-37,2.93322428803202e-34,43.9837785628283
chr6,57845087,57846086,*,0.000147936426881486,0.00246645851512634,26.4197530864197
chr6,58261538,58262537,*,0.000514328036276578,0.00672397147724381,35.2941176470588
chr6,67896705,67897704,*,0.000142684896749151,0.00239185326525315,35.7487922705314
chr6,80216952,80217951,*,3.74725728114289e-10,3.18480946531136e-08,-59.3311036789298
chr6,85904385,85905384,*,5.7121855110681e-36,6.53318730150133e-33,-46.578830172508
chr6,90232318,90233317,*,2.92889436110902e-22,1.2213027223457e-19,-25.796178343949
chr6,92815979,92816978,*,1.61655273038045e-11,1.79753859945198e-09,26.1276358050552
chr6,101773750,101774749,*,6.58714871006942e-17,1.56027666646835e-14,73.1221719457014
chr6,103525753,103526752,*,1.90569817099549e-08,1.08669546666411e-06,34.6469622331691
chr6,116371569,116372568,*,1.59115884785137e-05,0.000394151362317121,-37.0754716981132
chr6,121210197,121211196,*,2.50141420973782e-10,2.205568802262e-08,25.7234519782321
chr6,121625213,121626212,*,4.683478686747e-11,4.88234173458406e-09,43.9205955334988
chr6,124141686,124142685,*,0.000678456808888465,0.00835403106999727,-49.3006993006993
chr6,124963786,124964785,*,4.33479147614076e-10,3.66083975753152e-08,-38.1944444444444
chr6,128992453,128993452,*,1.60603812963659e-14,2.88298139078504e-12,40.2245770950807
chr6,131292745,131293744,*,2.17666425217829e-13,3.36420561262787e-11,-25.671104081543
chr6,132056014,132057013,*,2.01745929643924e-05,0.000481383033008386,28.5655737704918
chr6,132754231,132755230,*,1.81887261634383e-05,0.000442347221809694,36.5740740740741
chr6,133863555,133864554,*,2.1673882656903e-05,0.000511867865076693,-34.6153846153846
chr6,136518532,136519531,*,2.01894691249132e-49,4.4899679883544e-46,-26.5789022298456
chr6,138139817,138140816,*,1.22295443219346e-11,1.38292256690135e-09,40.6945198046663
chr6,145115154,145116153,*,0.000796330860878966,0.00945035569008925,27.3818454613653
chr7,3180594,3181593,*,7.40925528481196e-28,5.02705222741054e-25,-26.4685458041657
chr7,7121661,7122660,*,9.77584577769556e-19,2.8153370236343e-16,-56.5622032288699
chr7,7277768,7278767,*,1.94472580907564e-69,5.98833207958921e-66,41.3625611367865
chr7,7277790,7278789,*,1.94472580907564e-69,5.98833207958921e-66,41.3625611367865
chr7,7374074,7375073,*,2.90721849772933e-10,2.51899060659283e-08,25.2838489923361
chr7,7374125,7375124,*,2.90721849772933e-10,2.51899060659283e-08,25.2838489923361
chr7,7479519,7480518,*,0.000235816299121757,0.00360364861053108,42.8571428571429
chr7,11082384,11083383,*,0.000201839866912948,0.00317350657277257,-44.8587570621469
chr7,12639820,12640819,*,5.761234880683e-05,0.0011548574141199,27.4912280701754
chr7,13845662,13846661,*,9.49838390322669e-05,0.00173416756122883,44.0613026819923
chr7,15075269,15076268,*,6.60118294958516e-08,3.27040289660205e-06,26.2521404109589
chr7,15787661,15788660,*,6.47492253404101e-05,0.00126993771873612,41.5094339622642
chr7,16061315,16062314,*,2.82719174375792e-14,4.94208979311193e-12,29.9680219278209
chr7,23300693,23301692,*,5.70651451694767e-08,2.88063736328289e-06,-64.4705882352941
chr7,31149029,31150028,*,7.71743244750551e-12,8.95456703359637e-10,31.6050970306289
chr7,35537246,35538245,*,1.60242864793369e-37,2.06922566812542e-34,-38.6125211505922
chr7,41772411,41773410,*,3.18618215756141e-05,0.000704665284987708,29.9107142857143
chr7,42749915,42750914,*,1.25789617468653e-23,5.85513880950654e-21,-42.3218856020475
chr7,42878097,42879096,*,2.02362187667078e-07,9.05101283498686e-06,-26.4615527834668
chr7,43213540,43214539,*,4.62856924992137e-13,6.78695499007841e-11,-28.1898833264994
chr7,43797459,43798458,*,4.86972079095402e-11,5.02415681285146e-09,-26.9268774703557
chr7,45215254,45216253,*,2.01108542817674e-07,9.00500276975816e-06,-25.8090879372344
chr7,47528363,47529362,*,0.00026641406505601,0.0039630933462088,50
chr7,47668309,47669308,*,1.29883342934228e-05,0.000335734047332588,50.6640432857846
chr7,48310805,48311804,*,1.50068931198447e-05,0.00037710810273495,30.9811827956989
chr7,55635954,55636953,*,9.99057538679882e-07,3.63240305766482e-05,25.1968503937008
chr7,59467742,59468741,*,2.40168733905601e-06,7.87393191129234e-05,26.4243081931633
chr7,60922411,60923410,*,1.34848601695578e-07,6.27851386064488e-06,27.3823265358471
chr7,62045749,62046748,*,0.000401983751673977,0.00553375818106155,26.0205299594175
chr7,69259096,69260095,*,8.58481785417329e-06,0.000235609723989691,31.25
chr7,70347197,70348196,*,5.7160429419789e-28,3.94510293762372e-25,43.7125166142575
chr7,71263776,71264775,*,0.000362189643978296,0.0050908100616402,27.8344671201814
chr7,74962198,74963197,*,6.01651113297661e-05,0.00119822814800677,-26.2918340026774
chr7,78212200,78213199,*,0.00073023205694958,0.0088446424482899,38.7368421052632
chr7,80979394,80980393,*,1.03501768694496e-06,3.74952577693794e-05,-36.4864864864865
chr7,85303454,85304453,*,3.96221613952202e-05,0.000845466061511507,25.4719562243502
chr7,86583363,86584362,*,0.000802082883080814,0.00949091537049826,25.3958944281525
chr7,87245597,87246596,*,9.81693122819065e-06,0.000264097121497785,27.2474747474747
chr7,91339517,91340516,*,0.000268083325683947,0.00398348385557635,37.5
chr7,91634740,91635739,*,0.000689270430185568,0.00844820254502512,-61.5384615384615
chr7,102520832,102521831,*,1.08593817818379e-10,1.03748524554122e-08,-64.4437420986093
chr7,103756834,103757833,*,1.06975793835932e-08,6.56793388696923e-07,-40.6410256410256
chr7,103833224,103834223,*,5.661641038702e-06,0.000164588406548526,-43.0068784801834
chr7,103902988,103903987,*,3.12164140250532e-05,0.000693456264513831,-59.2592592592593
chr7,105080706,105081705,*,1.16250358056833e-05,0.000305552081209782,34.0196078431373
chr8,19422007,19423006,*,3.07940657517346e-05,0.00068712451644262,-35.249169435216
chr8,20921572,20922571,*,0.000589901823801513,0.00747516809742959,-25.2137601908928
chr8,21236175,21237174,*,5.37753657541396e-09,3.54497007508231e-07,-43.3683420855214
chr8,21702767,21703766,*,9.44408657723595e-08,4.55483571852799e-06,-26.5357142857143
chr8,21733995,21734994,*,0.00039637588426184,0.00546764949319379,-30.1015394693744
chr8,21969276,21970275,*,1.98723695063299e-13,3.09533302111531e-11,-45.4091494845361
chr8,27223329,27224328,*,1.04658422631259e-18,2.99251957243354e-16,-28.454577097111
chr8,30120715,30121714,*,6.28099280413237e-12,7.4608660913728e-10,94.1176470588235
chr8,33516239,33517238,*,1.63159013803511e-33,1.55507962617981e-30,-34.9189010499386
chr8,36449881,36450880,*,1.86297471715764e-07,8.42664194217957e-06,33.2678668848882
chr8,38076215,38077214,*,9.74352960362053e-06,0.000262475245066282,35.8007609823591
chr8,40724333,40725332,*,2.07858084419723e-05,0.000493514822004674,29.7930439781546
chr8,40748593,40749592,*,6.67321060729958e-06,0.00018891927588844,26.786929884275
chr8,40751709,40752708,*,0.000224158247294154,0.00345653440753913,37.5115633672525
chr8,41217640,41218639,*,9.00523596617991e-05,0.00166582237477447,-34.0853158326497
chr8,43180042,43181041,*,5.96225563473904e-09,3.86200621115234e-07,-25.4099425268695
chr8,50367613,50368612,*,0.000135196414931078,0.00228160962878077,37.3878364905284
chr8,51275391,51276390,*,7.8222755738621e-07,2.96805197952759e-05,35.5854523950325
chr8,65901558,65902557,*,3.58519324706194e-06,0.000110738444410034,42.368177613321
chr8,66696693,66697692,*,3.52921125999588e-24,1.78830427684009e-21,27.0547648447824
chr8,66905498,66906497,*,1.09628452517976e-11,1.25027923290134e-09,28.0504817123676
chr8,69399226,69400225,*,6.38877488057574e-09,4.11476948948372e-07,-26.8972347366786
chr8,71566102,71567101,*,2.50198479331491e-16,5.59528851172806e-14,30.9867133587393
chr8,71881520,71882519,*,1.1595143212588e-15,2.45586880787045e-13,-26.6762153858928
chr8,72040719,72041718,*,0.000453977810443063,0.0060779103219028,25.3708439897698
chr8,84901429,84902428,*,0.000201379877973646,0.00316751833163606,-32.5
chr8,91713914,91714913,*,2.90091044458211e-07,1.23654938485885e-05,29.0095317032739
chr8,93130784,93131783,*,0.000244787993976851,0.00371173563787171,26.0606060606061
chr8,106134901,106135900,*,4.97368887130486e-13,7.1876959207165e-11,-26.2427809175874
chr8,112569544,112570543,*,2.47121350761143e-17,6.10641202924756e-15,28.5893839680656
chr8,121541581,121542580,*,2.24578715682163e-34,2.24749871885176e-31,-30.1211662249148
chr8,128277726,128278725,*,1.09767553639605e-06,3.93729077370716e-05,28.2362082362082
chr9,21368685,21369684,*,0.000101238235915042,0.00182134191284259,-32.4475524475525
chr9,31463407,31464406,*,3.43330043484143e-28,2.41116984275818e-25,-31.6413058666922
chr9,36257824,36258823,*,0.000809043087882363,0.00956196842965644,-32.8947368421053
chr9,37274761,37275760,*,2.06279822396448e-07,9.18518498886449e-06,37.280701754386
chr9,38537350,38538349,*,2.4115189105702e-08,1.35012966729252e-06,58.3959899749373
chr9,41513281,41514280,*,7.05968715391373e-10,5.66338075450475e-08,-38.1196581196581
chr9,41536217,41537216,*,0.000155479314260823,0.00256868028632716,-31.9073083778966
chr9,45117283,45118282,*,1.80500498971338e-09,1.35563273718876e-07,45.2914154464542
chr9,48895952,48896951,*,4.88817270266263e-27,3.0574363017299e-24,55.0600612389103
chr9,51102611,51103610,*,1.06459170312437e-16,2.49217087963409e-14,-31.5382081686429
chr9,73553371,73554370,*,3.73297530626069e-15,7.43446823069835e-13,60.3322646458758
chr9,77809294,77810293,*,1.85972278626765e-12,2.44886857954175e-10,31.9191919191919
chr9,78367678,78368677,*,4.94991937576422e-115,2.83068103675359e-111,-66.2688036945227
chr9,79518803,79519802,*,0.00052719851523877,0.0068519520053277,26.1132075471698
chr9,80073257,80074256,*,2.87806933743961e-06,9.22960107182356e-05,34.5868945868946
chr9,80464982,80465981,*,1.86348216185293e-08,1.06871195480624e-06,28.8028518568657
chr9,80926714,80927713,*,8.34745754573047e-12,9.60209117263605e-10,63.7179487179487
chr9,81454898,81455897,*,7.95187312660657e-11,7.89869321865257e-09,53.0377668308703
chr9,81677099,81678098,*,6.45849170264858e-09,4.14986443414028e-07,40.7741935483871
chr9,81858392,81859391,*,0.000125720232697968,0.00216085954064577,55.5555555555556
chr9,82028081,82029080,*,0.000589214425297891,0.00746925301419078,27.4792379091353
chr9,82462953,82463952,*,7.75619283225794e-10,6.14820118125997e-08,46.641156462585
chr9,82829041,82830040,*,8.24849786986885e-19,2.41015597812077e-16,-41.122674235257
