"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000091415",19.8599290927619,1.5760968232675,0.681174000725139,2.72582199310255e-05,0.00698046396424903,"Up","Ak9"
"ENSMUSG00000038932",57.4353355670659,1.54645828009603,0.753980878047518,3.70237533177482e-05,0.00906508969626341,"Up","Tcfl5"
"ENSMUSG00000045744",8.71643357897484,1.52754989804927,0.803292099966194,4.32057643091435e-05,0.0102430274385568,"Up","Bricd5"
"ENSMUSG00000044948",71.9045112171825,1.50470965011435,0.267317938318908,2.26880765525353e-09,3.11083780303996e-06,"Up","Cfap43"
"ENSMUSG00000018581",50.8496203812546,1.46933168424265,0.367116268532189,2.5728816560468e-06,0.0011976528818452,"Up","Dnah11"
"ENSMUSG00000061462",462.286485300378,1.46701245845967,0.371069866363329,2.90347211595765e-06,0.00127054704274257,"Up","Obscn"
"ENSMUSG00000035860",62.1226626231031,1.41562529685315,0.338808648999846,1.85530808960696e-06,0.000986466798718138,"Up","Cdhr3"
"ENSMUSG00000040564",89.4986460199539,1.41077533051068,0.472641048225935,1.77925231687146e-05,0.00501286060288978,"Up","Apoc1"
"ENSMUSG00000021879",36.50437307699,1.40893720617864,0.541854841330239,2.93030425122852e-05,0.0073497033579289,"Up","Dnah12"
"ENSMUSG00000091648",33.8434575647933,1.37451917643366,0.354343689735938,4.18622164264591e-06,0.00156541855498725,"Up","C2cd4d"
"ENSMUSG00000035262",66.4151038542082,1.36130692241199,0.332127647296547,2.57579269515053e-06,0.0011976528818452,"Up","Amh"
"ENSMUSG00000060224",103.584670951939,1.35587380328301,0.217970712075775,9.86284319344915e-11,2.25387884399632e-07,"Up","Pyroxd2"
"ENSMUSG00000063935",35.7011865939522,1.35562643891568,1.07105095323256,7.09082664277211e-05,0.0151913574543639,"Up","Zar1"
"ENSMUSG00000033327",789.540092724415,1.35363056642291,0.344020762811677,3.86372932721525e-06,0.00147700304893446,"Up","Tnxb"
"ENSMUSG00000029343",174.149177418373,1.33948678673725,0.268319516684572,1.07162232558571e-07,8.16298384085977e-05,"Up","Crybb1"
"ENSMUSG00000002012",3008.70569655817,1.33045601284808,0.153792039915591,1.13389695254366e-18,5.83021465574136e-15,"Up","Pnck"
"ENSMUSG00000115422",22.6124162904702,1.3231107576972,0.781695666967849,8.63172187675423e-05,0.0170700599845389,"Up","4930452G13Rik"
"ENSMUSG00000053153",27.2452026732496,1.30945198782838,0.838411111560685,9.51258147436912e-05,0.0181153021466065,"Up","Spag16"
"ENSMUSG00000002831",99.8011058009468,1.30699308770127,0.311522215833517,2.23880262774615e-06,0.00115113634112137,"Up","Plin4"
"ENSMUSG00000025784",61.7294216389521,1.29695612234088,0.439606210056505,2.30858415586849e-05,0.00616631822516198,"Up","Clec3b"
"ENSMUSG00000020216",134.337034315076,1.25335201361478,0.393064617829732,1.76468185818461e-05,0.00501286060288978,"Up","Jsrp1"
"ENSMUSG00000012017",308.478243139784,1.24891963903663,0.212744500605464,1.12756314022877e-09,1.76680248124199e-06,"Up","Scarf2"
"ENSMUSG00000031972",316.386334902498,1.24719321090826,0.202163242055188,1.80569135049947e-10,3.71376540057226e-07,"Up","Acta1"
"ENSMUSG00000044052",22.6832468488215,1.24220462142678,0.636938762141279,8.50760320380403e-05,0.0169879490381201,"Up","Ccr10"
"ENSMUSG00000039552",121.295309795728,1.22994036005975,0.34763703901277,1.04614221956805e-05,0.00341523921108828,"Up","Rsph4a"
"ENSMUSG00000036131",23.9956625460239,1.19740399662057,0.513102545342745,6.02429798217972e-05,0.0131889574142937,"Up","Frmd7"
"ENSMUSG00000110020",101.122272577451,1.19245341751183,0.261217849130727,8.95708603179977e-07,0.000526343966902931,"Up",NA
"ENSMUSG00000093460",214.448575216359,1.18635757268193,1.17194644451204,8.07951239424534e-05,0.016452607070539,"Up","Six3os1"
"ENSMUSG00000050074",148.154567487953,1.18267889485831,0.247996797810171,4.18640533741647e-07,0.000269068120545764,"Up","Spink8"
"ENSMUSG00000056972",320.663049365374,1.17200724799521,0.588134538026084,9.36960347828781e-05,0.0181153021466065,"Up","Magel2"
"ENSMUSG00000110862",14.9620859245373,1.16284123867036,0.919129250750126,0.000151108965745877,0.0267918801594435,"Up",NA
"ENSMUSG00000070306",89.0525617631643,1.1537710329619,0.574078490208898,9.50806858710685e-05,0.0181153021466065,"Up","Ccdc153"
"ENSMUSG00000021278",248.873237050866,1.15063234000804,0.190862739574608,5.42094738936761e-10,9.2910520797603e-07,"Up","Amn"
"ENSMUSG00000033053",12.8289725343063,1.14217774130055,0.755443569221702,0.00015594230228799,0.0271802146708227,"Up","Cfap95"
"ENSMUSG00000027744",20.7660944510765,1.12131502629429,0.737365752921906,0.000163630407399876,0.0282805595713719,"Up","Stoml3"
"ENSMUSG00000032334",192.527128641701,1.10475096358569,0.239308706803261,8.76018789353194e-07,0.000526343966902931,"Up","Loxl1"
"ENSMUSG00000099696",3849.35588618792,1.10296983531537,0.211065685277563,5.85351956045238e-08,5.73282556189638e-05,"Up","2900052N01Rik"
"ENSMUSG00000046834",225.922266018795,1.09089038123438,0.264479256258688,3.87796784375265e-06,0.00147700304893446,"Up","Krt1"
"ENSMUSG00000072774",34.6526363604185,1.08652247935959,0.440722041621578,6.0279184953742e-05,0.0131889574142937,"Up","Zfp951"
"ENSMUSG00000009633",86.1242452392738,1.07577826294008,0.269210417230061,5.33099162981219e-06,0.00195758876676858,"Up","G0s2"
"ENSMUSG00000070473",29.2900209291201,1.06758924620592,0.780627517118946,0.000205664835936337,0.0325890230518719,"Up","Cldn3"
"ENSMUSG00000051435",196.97421029877,1.06014690531704,0.387062030950662,4.33287979362298e-05,0.0102430274385568,"Up","Fhad1"
"ENSMUSG00000031303",98.3872906962252,1.04479130877905,0.635347059907656,0.000174131874975315,0.0293554940378467,"Up","Map3k15"
"ENSMUSG00000032988",93.1757534686949,1.04101328734427,0.83134686976691,0.000228463536741063,0.0333248904975421,"Up","Slc16a8"
"ENSMUSG00000102997",68.0482775259943,1.03753323408627,0.249511922837748,3.83015414625662e-06,0.00147700304893446,"Up","Gm17244"
"ENSMUSG00000040856",1389.73598380022,1.03708598977407,0.928968952504922,0.000216510590984567,0.0329849875909599,"Up","Dlk1"
"ENSMUSG00000059854",81.6627864283033,1.03443357682584,0.441898542394033,7.5564835157096e-05,0.0156984036835959,"Up","Hydin"
"ENSMUSG00000027570",632.484389490259,1.03335871555716,0.70839533755002,0.000212398823276639,0.0328451623934635,"Up","Col9a3"
"ENSMUSG00000019929",290.838990160341,1.02398643449197,0.60907584260495,0.000173999538142045,0.0293554940378467,"Up","Dcn"
"ENSMUSG00000031980",2060.85542081849,1.02109416864752,0.398700873967224,5.74065978410096e-05,0.0128334945412614,"Up","Agt"
"ENSMUSG00000099564",12.8128522879177,1.00160594763015,0.844879452233987,0.000258194304584718,0.0363717963177664,"Up","Gm28729"
"ENSMUSG00000071550",183.565945551357,1.00129494435856,0.192208134215518,7.71667906927759e-08,6.61287243407634e-05,"Up","Cfap44"
"ENSMUSG00000113088",21.6802567731764,0.9840779956544,0.724553981196677,0.000257987884253114,0.0363717963177664,"Up",NA
"ENSMUSG00000063428",275.211756815818,0.974817394065315,0.167447372039414,2.67856921175342e-09,3.44313331113328e-06,"Up","Ddo"
"ENSMUSG00000038677",310.710495140085,0.967054673299324,0.555598905643463,0.00017806467918366,0.0297744411119539,"Up","Scube3"
"ENSMUSG00000116358",8.05897377823208,0.96433131436162,0.866887931313618,0.000285995775791847,0.0392138341380728,"Up",NA
"ENSMUSG00000057836",58.6074199719606,0.950219856331905,0.560530395336978,0.000193242869063801,0.0315430641907555,"Up","Xlr3a"
"ENSMUSG00000075225",38.9445783356523,0.948164610655331,0.408369793360845,8.48185084306038e-05,0.0169879490381201,"Up","Ccdc162"
"ENSMUSG00000018451",6168.14952616842,0.942503921955026,0.143387030987203,2.42238498894716e-11,6.22764900845954e-08,"Up","6330403K07Rik"
"ENSMUSG00000100627",17.0949180839895,0.940240640948161,1.02501754177991,0.000220007709403943,0.0330284566373059,"Up","A830008E24Rik"
"ENSMUSG00000032221",126.593117335344,0.937280027156485,0.393725804648638,7.91319488511537e-05,0.0162750679202168,"Up","Mns1"
"ENSMUSG00000034227",293.748453053693,0.935054730851863,0.618336090156806,0.000247192645813159,0.0353056329613837,"Up","Foxj1"
"ENSMUSG00000112121",7.80832415915147,0.926895506562767,1.09007380643153,0.000173050073310053,0.0293554940378467,"Up","C230072F16Rik"
"ENSMUSG00000037143",60.2162767510642,0.921273671985268,0.559315984822908,0.000214278092579113,0.0328884890304076,"Up","Cfap61"
"ENSMUSG00000032548",124.567718408751,0.920929196120262,0.330126008994886,4.5849018319177e-05,0.0105952444918035,"Up","Slco2a1"
"ENSMUSG00000050931",83.8523956411626,0.918560317632513,0.546557212616087,0.000205988865500235,0.0325890230518719,"Up","Sgms2"
"ENSMUSG00000047507",4123.16160099241,0.918070650657016,0.835146541437716,0.000336009991447089,0.0434636320383162,"Up","Baiap3"
"ENSMUSG00000019945",39.9927149648267,0.917620526722044,0.403988501591506,9.31950180013131e-05,0.0181153021466065,"Up","Cabcoco1"
"ENSMUSG00000043372",285.564320201569,0.913879455495968,0.173903311640383,7.05260704114728e-08,6.3065638702294e-05,"Up","Hexim2"
"ENSMUSG00000057751",303.47876875864,0.905059517673425,0.251725492627797,1.36451699437159e-05,0.00414325160779621,"Up","Megf6"
"ENSMUSG00000046000",12.6385303029207,0.89861717790447,1.1179425066162,0.000154296980653088,0.027123299154633,"Up","Naa11"
"ENSMUSG00000039787",235.2456160013,0.884588295963918,0.201339068006954,2.4163212973535e-06,0.0011976528818452,"Up","Cercam"
"ENSMUSG00000087368",59.9568242057689,0.879244984101022,0.596411029889948,0.000284415711040816,0.0392138341380728,"Up","BC065397"
"ENSMUSG00000035112",225.16937678172,0.875806635865613,0.231138558247558,9.80824430358792e-06,0.00330698623921136,"Up","Wnk4"
"ENSMUSG00000108228",138.715825071712,0.87140461430399,0.397907206643451,0.000107840439894248,0.0203482048376605,"Up","6430584L05Rik"
"ENSMUSG00000043639",137.60587212619,0.871281914951064,0.4117000776583,0.000119399629404322,0.0218266993702049,"Up","Rbm20"
"ENSMUSG00000044172",11.1091435601361,0.867631078498211,0.804025513190398,0.000398016005511173,0.0481529128549899,"Up","Ptx4"
"ENSMUSG00000068079",36.6473157764691,0.860481596706242,0.679313594678306,0.000371492228819549,0.0463059434553434,"Up","Tcf15"
"ENSMUSG00000015843",328.74478220962,0.855778047377808,0.484495559844323,0.000197299621269305,0.0317020414894203,"Up","Rxrg"
"ENSMUSG00000038987",35.5141651686859,0.851759558430477,0.836681537187475,0.000410807308755925,0.0489720631199603,"Up","Cfap157"
"ENSMUSG00000059361",2875.66724771541,0.851320981111325,0.147462766885308,4.34573947319846e-09,5.25757786736899e-06,"Up","Nrsn2"
"ENSMUSG00000011154",31.1022731754148,0.848183657795565,0.705147699196742,0.00040341479269943,0.0485206552131531,"Up","Cfap161"
"ENSMUSG00000030111",111.336010320795,0.844782577886853,0.745967059163211,0.000424342738203211,0.0498711834092883,"Up","A2m"
"ENSMUSG00000039021",32.7913484760515,0.843939281665927,0.580982393977744,0.000308833717794008,0.0412453446355153,"Up","Ttc16"
"ENSMUSG00000020150",287.131000867808,0.83897967554219,0.222018023218097,1.01990564299469e-05,0.00338329021926964,"Up","Gamt"
"ENSMUSG00000019122",24.8908261308529,0.838174924932394,0.694461652090021,0.000411930126890316,0.0489720631199603,"Up","Ccl9"
"ENSMUSG00000000365",24.6266272511735,0.837732068378326,0.632227374407157,0.000365916552943753,0.0458890594170376,"Up","Rnf17"
"ENSMUSG00000032327",259.962485039725,0.816130421537074,0.48046426836451,0.000225523664889873,0.0333248904975421,"Up","Stra6"
"ENSMUSG00000026650",21.9078743804837,0.808758473709329,0.610841681949472,0.000385579361895775,0.0472036353339905,"Up","Meig1"
"ENSMUSG00000079022",98.4440147421337,0.803383013178779,0.555339046149699,0.000329330712240237,0.042889918048176,"Up","Col22a1"
"ENSMUSG00000025350",115.278805340675,0.800677860863986,0.884684833599778,0.000442497543102866,0.0511283537584081,"Up","Rdh5"
"ENSMUSG00000030693",90.1080942948382,0.797821118833939,1.07141573867575,0.000211124893218523,0.0328451623934635,"Up","Klk10"
"ENSMUSG00000100303",48.7495805774497,0.794481259562409,0.746166236381247,0.000503408518905033,0.055666285075717,"Up",NA
"ENSMUSG00000023571",230.899965065859,0.791680975942973,0.220401173305664,1.44642184132569e-05,0.00431138521891963,"Up","C1qtnf12"
"ENSMUSG00000042045",13.0683686692841,0.790024686482643,0.771203253024063,0.000513445242442882,0.0558731656154643,"Up","Sln"
"ENSMUSG00000031786",140.603621590613,0.785384187649777,0.909658537680092,0.000432772605372431,0.0503966962529083,"Up","Drc7"
"ENSMUSG00000025579",17467.8257563807,0.778473617117521,0.129679482242394,1.20266615147507e-09,1.76680248124199e-06,"Up","Gaa"
"ENSMUSG00000064280",23.2545016962257,0.7774699178755,0.71480572254628,0.000522955342191191,0.0563121598054777,"Up","Ccdc146"
"ENSMUSG00000108778",20.7389825495484,0.776950731609569,0.786368463246269,0.000533945033065573,0.0569740934548958,"Up",NA
"ENSMUSG00000109097",31.4941869155181,0.770641264998246,0.894539415664505,0.00046562256830831,0.0532025520133168,"Up","Gm29683"
"ENSMUSG00000040189",78.9170068957626,0.768324184869728,0.564357879420824,0.000389325496559204,0.0473802218209062,"Up","Odad1"
"ENSMUSG00000057969",189.543107651079,0.755447278020253,0.645282581099831,0.000511522508793865,0.0558731656154643,"Up","Sema3b"
"ENSMUSG00000071547",191.316318001136,0.752258548416174,0.166648537295845,1.87057933339852e-06,0.000986466798718138,"Up","Nt5dc2"
"ENSMUSG00000043298",60.1754175014217,0.736051839499006,0.420203055474296,0.000219365932161257,0.0330284566373059,"Up","Smco3"
"ENSMUSG00000064247",481.535743527807,0.724156217395908,0.222532396552553,2.4969117782902e-05,0.00658384417231981,"Up","Plcxd1"
"ENSMUSG00000021763",119.963197717708,0.71157257655447,0.585539204034047,0.000520894714398744,0.0563121598054777,"Up","Cspg4b"
"ENSMUSG00000034796",4511.81003982868,0.710575089726987,0.414933346553747,0.000235523502437148,0.0338742089134603,"Up","Cpne7"
"ENSMUSG00000020799",57.3673476788331,0.700925377462509,0.687688740597293,0.000670363206884654,0.0675850984117484,"Up","Tekt1"
"ENSMUSG00000044345",279.705194452742,0.692813086537119,0.111888004089356,4.10025987289158e-10,7.66636770961466e-07,"Up","Marveld1"
"ENSMUSG00000047021",209.712684529271,0.692088072863305,0.555821460633387,0.000510878815772551,0.0558731656154643,"Up","Cfap65"
"ENSMUSG00000108841",38.7329648061579,0.682714576476079,0.614960845487233,0.000632761544942029,0.0650912409904335,"Up","Frmpd2"
"ENSMUSG00000051811",71.958117219524,0.681666858855788,0.779376196088912,0.000723632026495063,0.0719539949576932,"Up","Cox6b2"
"ENSMUSG00000067786",6925.60671445616,0.678928595622506,0.417067906731464,0.000272673779656233,0.0381502151441479,"Up","Nnat"
"ENSMUSG00000058019",20.5500120010076,0.673840341367991,0.790810268617611,0.000731866675398732,0.0719539949576932,"Up","Ces5a"
"ENSMUSG00000021136",490.476203804233,0.673749901864596,0.201954262443453,2.19145721587531e-05,0.00598362903392463,"Up","Smoc1"
"ENSMUSG00000020904",37.4579049364462,0.670703125920941,0.712456224934087,0.000762578003387949,0.0739789823115581,"Up","Cfap52"
"ENSMUSG00000022235",200.759320676298,0.652139379959483,0.376645583281433,0.000230784343666186,0.0334263492688904,"Up","Cmbl"
"ENSMUSG00000075410",75.0886488032134,0.651202609562455,0.57882023352946,0.000651550919169912,0.0663388502701365,"Up","Prcd"
"ENSMUSG00000043020",33.6788512677979,0.649654355832259,0.779742331210932,0.000797223482146966,0.0749189103083069,"Up","Dnai3"
"ENSMUSG00000039942",34.767308680147,0.648538436631494,0.522005592421784,0.000537414625247229,0.0569742608116482,"Up","Ptger4"
"ENSMUSG00000045761",144.231442738623,0.638137127186607,0.489301382174438,0.000485530018555946,0.0542711733241312,"Up","Togaram2"
"ENSMUSG00000055235",43.0209447721043,0.635716662266004,0.833364671352302,0.000744058310201447,0.072526290359778,"Up","Wdr86"
"ENSMUSG00000035095",58.3479225072799,0.629187124017233,0.521934387739344,0.000583550107095911,0.0612340563910286,"Up","Fam167a"
"ENSMUSG00000079259",87.4749315141667,0.616647484489145,0.534680650778195,0.000648192625633027,0.0663252623452461,"Up","Trim71"
"ENSMUSG00000040938",666.886151931671,0.608749836411928,0.246103201902599,7.40591758670106e-05,0.0155426027556817,"Up","Slc16a11"
"ENSMUSG00000111685",12.7342366873896,0.605025160557116,0.855578528565985,0.000732861974572252,0.0719539949576932,"Up",NA
"ENSMUSG00000098134",191.475304157967,0.604482657645066,0.1671176967378,1.3698697395349e-05,0.00414325160779621,"Up","Rnf113a2"
"ENSMUSG00000058488",922.557303179175,0.597430755400731,0.729022018978215,0.00098434928799081,0.083657486802095,"Up","Kl"
"ENSMUSG00000028012",7.64061899845298,0.593292872274928,0.998427271741365,0.000292515536642429,0.0398421658418864,"Up","Rrh"
"ENSMUSG00000045838",308.270759735824,0.588823278335026,0.166858793834332,1.57032020868957e-05,0.00461382510458833,"Up","Ccdc9b"
"ENSMUSG00000032105",47.0804199628937,0.585077435051863,0.543448240689297,0.000769752623847592,0.0739789823115581,"Up","Nherf4"
"ENSMUSG00000029847",16.9475037865546,0.584842981388981,0.672359010883071,0.00102450418336021,0.0849636191095542,"Up","Slc23a4"
"ENSMUSG00000048612",128.985331058813,0.577100630648534,0.400014718199037,0.000381253409077231,0.0469535261346791,"Up","Myof"
"ENSMUSG00000032109",263.643660446333,0.575453491389395,0.112732806143273,2.15275503971033e-07,0.000147585709672408,"Up","Nlrx1"
"ENSMUSG00000032297",1038.93140051815,0.572948689108604,0.209522055822055,5.00534500457095e-05,0.0114383256343345,"Up","Celf6"
"ENSMUSG00000028976",102.764509889427,0.571041368087549,0.313960119547471,0.000195749050412613,0.031700556849104,"Up","Slc2a5"
"ENSMUSG00000056666",389.048123222252,0.565208087466575,0.131192270843255,3.42180160834412e-06,0.00142528399228864,"Up","Retsat"
"ENSMUSG00000038859",35.0382162707762,0.564474320444499,0.690928503122929,0.00111559374285258,0.0886361633205638,"Up","Baiap2l1"
"ENSMUSG00000039671",3271.53354456883,0.556326364350775,0.114283451912999,5.9900682742513e-07,0.000373326467262201,"Up","Zmynd8"
"ENSMUSG00000049382",39.1706079473821,0.554024941877976,0.822133306700119,0.000902114303054868,0.0801170858586715,"Up","Krt8"
"ENSMUSG00000063409",25.6083872434677,0.551029973077325,0.626927746456219,0.00111506727338759,0.0886361633205638,"Up","Lrrc43"
"ENSMUSG00000070780",37.1566555891892,0.54927298624524,0.807865438042499,0.000959209760696067,0.0825442140093557,"Up","Rbm47"
"ENSMUSG00000074715",35.689601107528,0.547588742254669,0.576171962567638,0.00101285349300225,0.0843374809335114,"Up","Ccl28"
"ENSMUSG00000097433",95.9148473347919,0.541620746033286,0.296470073103468,0.000189707076326618,0.0312136435104764,"Up",NA
"ENSMUSG00000021069",159.216639205358,0.530764970505299,0.301621793745202,0.000210862176105012,0.0328451623934635,"Up","Pygl"
"ENSMUSG00000113679",146.546695564387,0.524835897157715,0.482902161633648,0.000791217203446942,0.0749189103083069,"Up","Gm10432"
"ENSMUSG00000072663",55.6277002615303,0.524411354272487,0.500278652973164,0.000859500050334815,0.0771936136909875,"Up","Spef2"
"ENSMUSG00000029155",27.9641832639659,0.522035204743885,0.715173975590516,0.00127899927015934,0.096004299231267,"Up","Spata18"
"ENSMUSG00000039004",382.405819590432,0.521102740281623,0.5089259233682,0.000907022488531208,0.0801170858586715,"Up","Bmp6"
"ENSMUSG00000041075",308.164956918598,0.514815386387735,0.260419638348527,0.000145310219736076,0.0259877851244511,"Up","Fzd7"
"ENSMUSG00000109176",12.5621375968838,0.513523878144479,0.788178405804538,0.00109502160125392,0.087973864347615,"Up",NA
"ENSMUSG00000022438",877.699691533755,0.512072938680214,0.139674723667585,1.19004199552829e-05,0.00376547595723544,"Up","Parvb"
"ENSMUSG00000039798",29.0232539172663,0.510814057605423,0.603141587541761,0.00127671344507512,0.096004299231267,"Up",NA
"ENSMUSG00000066652",25.8767113562532,0.506530617082716,0.66117712254207,0.00138594574685567,0.0986304201914853,"Up","Lefty2"
"ENSMUSG00000073125",101.340738474429,0.50491011722581,0.576509486654979,0.00123650345141228,0.0941895055007274,"Up","Xlr3b"
"ENSMUSG00000021799",12.8779344352414,0.501455294515901,0.851022209854384,0.000796673554749126,0.0749189103083069,"Up","Opn4"
"ENSMUSG00000025366",289.460488043199,-0.523513196066302,0.159799983694959,2.21109450371115e-05,0.00598362903392463,"Down","Esyt1"
"ENSMUSG00000061353",864.534542795502,-0.547234225119202,0.144070885531989,9.7362388279748e-06,0.00330698623921136,"Down","Cxcl12"
"ENSMUSG00000040998",431.620826106227,-0.556875363721649,0.466585768391436,0.000624480588282662,0.0648671326222702,"Down","Npnt"
"ENSMUSG00000021047",1375.0025187903,-0.565626797500061,0.228992004961315,7.24381371362136e-05,0.0153591254276341,"Down","Nova1"
"ENSMUSG00000030792",110.319578893943,-0.57072460789268,0.713696824145089,0.00108651454841548,0.0876327243814163,"Down","Dkkl1"
"ENSMUSG00000035000",27.8840543680742,-0.598366864135596,0.574271746111595,0.000803822943238358,0.0749189103083069,"Down","Dpp4"
"ENSMUSG00000090667",7.85978017298937,-0.601841742063773,1.20441509377329,4.21698324876583e-05,0.0102036111149843,"Down","Mdfic2"
"ENSMUSG00000025213",51.810153531042,-0.608537528607109,0.453139410665824,0.000458542610218761,0.0526862897450797,"Down","Kazald1"
"ENSMUSG00000000402",66.5208716194292,-0.626769344175809,0.400001937267464,0.000304849533510098,0.0409793487300796,"Down","Egfl6"
"ENSMUSG00000102440",298.611699076428,-0.642248900855319,0.17045271979811,1.06978545214267e-05,0.00343785584284662,"Down","Pcdhga9"
"ENSMUSG00000087675",35.001497436294,-0.685311435698169,0.619420011110991,0.000632967773524904,0.0650912409904335,"Down","Gm11762"
"ENSMUSG00000013846",595.639008369244,-0.686785306251446,0.166982302114562,5.42532015878879e-06,0.00195758876676858,"Down","St3gal1"
"ENSMUSG00000089762",527.784552452776,-0.70465714671568,0.377771810407383,0.00018572037542212,0.0308041206556996,"Down","Ier5l"
"ENSMUSG00000021217",362.760746595112,-0.777045766632657,0.515745295154,0.000310859525884753,0.0412480507669143,"Down","Tshz3"
"ENSMUSG00000111681",26.6723037597178,-0.845830741330843,0.505241067942986,0.000227007890229673,0.0333248904975421,"Down",NA
"ENSMUSG00000027955",51.209514066832,-0.968539126094602,0.389473360285012,6.67562237966184e-05,0.0144523711034216,"Down","Gask1b"
"ENSMUSG00000091387",113.920877615388,-1.06146031680149,0.273637689800364,6.95732578703915e-06,0.00246709171486266,"Down","Gcnt4"
"ENSMUSG00000033196",21.0299590927829,-1.16336267062309,0.6237143928239,0.000109313331002175,0.0204386116247431,"Down","Myh2"
"ENSMUSG00000046818",137.25350367163,-1.20051299212371,0.408772882296013,2.74914951672179e-05,0.00698046396424903,"Down","Ddit4l"
"ENSMUSG00000103378",28.8793304652,-1.2042613758626,0.495188386842773,5.28198067060049e-05,0.0119378567529934,"Down",NA
"ENSMUSG00000097596",39.9553059959947,-1.67968105915027,0.407535765221751,1.10336406187089e-06,0.000630358018347182,"Down",NA
