chr,start,end,strand,pvalue,qvalue,meth.diff
chr2,181680145,181680698,*,0.0311089317958708,0.040335662438465,-3.23650305688923
chr3,14533767,14534090,*,0.987202459058093,0.51870294714655,0.0429297932765339
chr3,19188031,19188573,*,0.846674061451061,0.475289572404029,0.27124773960217
chr3,35932344,35933154,*,0.135723064901785,0.143061046173999,1.83797018329392
chr3,40708700,40709241,*,6.7081069558134e-49,5.17283845795183e-48,43.4656048599077
chr3,41742172,41742675,*,0.483381202866869,0.348880148658206,0.942744147931735
chr3,58691571,58692626,*,0.096035632077933,0.110536427880708,-1.98800959232614
chr3,65527716,65529467,*,0.00540244610024255,0.00879489121032756,2.35040568903307
chr3,65666033,65666732,*,6.5423907971536e-62,6.84685270654498e-61,40.4754483765829
chr3,95559528,95559728,*,3.91721790144871e-78,7.17414717935781e-77,75.986642380085
chr3,102935376,102936230,*,4.64841863800982e-17,1.70265940263467e-16,48.8353413654618
chr3,104780767,104781874,*,7.91242066395849e-06,1.75649926125985e-05,5.73481545169809
chr3,107895767,107896270,*,4.24827310631125e-17,1.59599071243318e-16,23.4054302807179
chr3,141211322,141211889,*,5.63227132363243e-106,1.65042617271291e-104,64.8691771686424
chr3,153905621,153906071,*,4.84525337900057e-99,1.18317172158929e-97,56.4086703958692
chr4,34049769,34050143,*,2.73919709536518e-34,1.60533550982918e-33,62.0641434868521
chr4,40703054,40703371,*,0.378439799237706,0.310806758564283,-1.06502816180236
chr4,41507019,41507326,*,0.700274922112128,0.425252871998851,-0.346478837553999
chr4,43442130,43443684,*,0.00977875785707117,0.0147704761758636,-2.72143586750328
chr4,44167372,44168501,*,0.173219908809136,0.175029939204217,2.7888368462139
chr4,62208321,62208792,*,0.807235858525835,0.454893400462988,1.11992945326279
chr4,62470755,62471016,*,0.0415410763481681,0.0520204879936271,-5.18709571767788
chr4,62524697,62525573,*,0.542603886904419,0.374878088150493,-0.541686432637571
chr4,107683546,107683992,*,3.04695124554147e-14,1.06291553190427e-13,38.2213151420264
chr4,114925023,114926090,*,0.303126332370112,0.270611577570326,1.97430696416498
chr4,116053701,116053959,*,0.85426014510554,0.476995120040064,-0.16640042598509
chr4,119415185,119415588,*,0.391335209538584,0.312463380306109,0.860721555905275
chr4,123116261,123117456,*,6.47580956265208e-71,7.90670182712701e-70,35.1227067577191
chr4,123322420,123323615,*,1.38393056449769e-94,2.89666851919756e-93,34.1062025760808
chr4,126058283,126058808,*,0.731876317488942,0.430646464045157,0.305988070338524
chr4,129057959,129058940,*,0.34939955690047,0.297629819875579,-1.33764158154402
chr4,133338828,133339662,*,0.179150782525201,0.178013180637849,2.51454506686162
chr4,134102578,134102911,*,0.0355386820630215,0.0448875464406243,-2.94658604182414
chr4,138250168,138250804,*,0.0815467321045047,0.0963534823375568,9.54248366013072
chr4,138262133,138262776,*,0.0881372950816714,0.103307593144214,1.8648105412045
chr4,138913424,138914024,*,0.747640745448861,0.434852820681711,-0.578723404255319
chr4,143394308,143394853,*,8.99132186220059e-21,3.65934690267172e-20,60.6267806267806
chr4,148140077,148140811,*,0.607477663825178,0.401335792096284,0.700269432159015
chr4,154855652,154856464,*,0.792227944440174,0.454215456500578,0.358490566037736
chr5,24164873,24165339,*,0.0232133809044572,0.0314917779666249,3.60491988005883
chr5,29195495,29196293,*,0.105415096132206,0.117006884710564,1.74722288707111
chr5,30888745,30889160,*,0.0274831251555157,0.0359526271988417,-3.04347826086957
chr5,31291016,31291324,*,0.673641593502238,0.419343340265403,0.441164344025728
chr5,38219990,38220808,*,0.719411219025308,0.42673944840969,0.382844143594296
chr5,43232666,43235198,*,0.317292134516382,0.280048826284541,0.863992265768589
chr5,103655340,103655818,*,0.53046023451686,0.368343420061616,1.08656397694977
chr5,107331015,107331244,*,2.01862053308193e-52,1.64310274031165e-51,58.785224530446
chr5,123489275,123489478,*,1.71291146974553e-11,5.22848924003769e-11,40.7894736842105
chr5,123930496,123930954,*,0.409108521813427,0.320537952190558,-0.924269528920692
chr5,124861635,124863714,*,0.343273293384642,0.295851403478566,0.687038556193601
chr5,128736038,128736348,*,2.74097252789903e-41,1.82542729647271e-40,58.3365464944412
chr5,138279872,138280582,*,0.798482394783277,0.454215456500578,-0.248263366631052
chr5,142529776,142530207,*,4.62797689313353e-71,6.16426123369166e-70,65.7900980702309
chr6,49395413,49395824,*,8.86341089209445e-29,4.1891096445041e-28,57.541504768633
chr6,52191055,52192226,*,0.00305831484175642,0.00521034258629047,9.10210479175996
chr6,54039435,54040338,*,0.0699188776398079,0.0839686471407037,-3.41040856694632
chr6,72234376,72235599,*,0.280005992505281,0.253241484055937,-0.891077802622031
chr6,83156320,83156590,*,0.927780027936226,0.50160085374837,-0.0964261302607166
chr6,89643933,89644742,*,0.391996503267626,0.312463380306109,1.19571596244131
chr6,99726181,99726741,*,0.00590010529346181,0.00949950352776824,8.15972222222222
chr6,122801538,122802048,*,0.767695587207033,0.442830847547844,0.68329890354362
chr6,136827681,136828198,*,0.698203158970797,0.425252871998851,0.540459615240662
chr6,147475833,147476518,*,0.0583494728911323,0.0724498462836739,2.73123637496107
chr7,16061525,16061849,*,1.34842161808263e-09,3.79931149384007e-09,17.6341397486147
chr7,25076826,25077734,*,0.123473428381948,0.133020059319679,-1.84873338744654
chr7,27166122,27166952,*,0.209714079907386,0.202146646003233,-1.79965225337276
chr7,28294395,28294952,*,0.000114379449368466,0.000220504241505796,4.66313203155308
chr7,28301285,28301506,*,2.62815732161586e-05,5.50092668831721e-05,17.6521739130435
chr7,35537405,35537789,*,5.60892918988383e-74,8.2179311009359e-73,79.8747711028413
chr7,45181529,45182563,*,0.000231566174784293,0.000434973758773139,3.49604099088555
chr7,45694004,45694347,*,2.02431372565843e-76,3.29547369143386e-75,53.4614920421735
chr7,67645093,67645816,*,0.0760677529839206,0.090610393120783,1.4922620549268
chr7,79792645,79793510,*,2.01132234940207e-05,4.33366468777142e-05,6.30687758974557
chr7,80246219,80246618,*,0.490754834339593,0.350775297603509,-0.828970526985208
chr7,92636530,92637265,*,0.0220404194912651,0.0301799570207498,3.18536304451797
chr7,99468223,99469101,*,1.82084987058504e-07,4.59969128750194e-07,11.6723456671626
chr7,99858891,99859223,*,0.0242093694225041,0.0322458129911316,2.96527725810073
chr7,101663697,101664107,*,0.497342745847252,0.353729358071709,-1.11427360261612
chr7,107209179,107210585,*,3.40591327729695e-29,1.66339299956877e-28,17.7353795422365
chr7,109438771,109439363,*,1.19603190803245e-12,3.98265445959843e-12,16.9268451028418
chr7,139248234,139249006,*,0.0201438779629841,0.0283786858831669,3.1843337590464
chr7,139943714,139944962,*,0.00915928110022527,0.0139788901892643,2.09817558143918
chr7,140787636,140787929,*,6.29405648384043e-32,3.54682553605695e-31,53.441265060241
chr7,141131189,141131694,*,0.275515035514962,0.250727497970045,1.18641509433962
chr7,143501649,143502963,*,3.49557751705226e-07,8.68059439904867e-07,6.15294097436955
chr8,25596978,25597711,*,0.643089804661722,0.411451529117301,0.276652639737321
chr8,33517019,33517452,*,5.85406385740715e-07,1.40608041483178e-06,14.2857142857143
chr8,70373409,70373656,*,0.000135609716770194,0.000258037379214439,6.17006394884093
chr8,70374475,70375385,*,3.82484404050115e-07,9.33996006859756e-07,6.3467022496731
chr8,70493115,70494351,*,2.8170664308077e-05,5.81328049208506e-05,5.77121241332544
chr8,70500891,70501273,*,7.7000857624588e-21,3.22336923476091e-20,23.2575068243858
chr8,72547482,72549064,*,0.613583076561679,0.401335792096284,-0.412405274854921
chr8,83389734,83390052,*,0.332861308352704,0.288575296016736,1.03963612735543
chr8,84001298,84001819,*,1.77025997055318e-12,5.7637757290402e-12,10.2133494682705
chr8,84011135,84012756,*,0.00188814264491627,0.00337367689880643,1.9885955075271
chr8,84965828,84966156,*,0.183962727110143,0.18089481097774,1.07270802800847
chr8,95080879,95081149,*,0.918815775683209,0.498594194773102,-0.122456931340625
chr8,95081357,95081577,*,0.886756096570587,0.486603759722939,0.235497835497836
chr8,95320502,95320757,*,0.000100664342028241,0.000196651350992544,4.37158469945355
chr8,105289382,105290588,*,0.188304577586959,0.18271174646457,1.01879023419121
chr8,105326036,105326674,*,0.475460949691444,0.344862540017723,0.511431391093384
chr8,105979060,105979549,*,2.92995346763351e-62,3.30217366340515e-61,33.2990544193928
chr8,116978663,116979149,*,0.263142623076048,0.242480385472213,1.11128881828523
chr8,119612565,119612847,*,1.45281243482849e-52,1.25211196477643e-51,45.2032687362477
chr9,14500258,14500932,*,0.42938644575786,0.327664688326904,1.23944629884155
chr9,21066915,21067224,*,1.06509117632724e-22,4.58976456108934e-22,73.909830007391
chr9,21073091,21073581,*,0.588979868955175,0.395846214400651,-0.879803956727033
chr9,22116846,22117343,*,0.128656367744263,0.137592023455765,-2.04229662035043
chr9,22411369,22411818,*,0.171268444541815,0.174259875707003,1.60023825303479
chr9,24695950,24696360,*,8.07605566631614e-06,1.76606644715689e-05,9.17496443812233
chr9,44066831,44067244,*,0.187232758135382,0.18271174646457,2.1520333851567
chr9,44084733,44085287,*,0.986470862548531,0.51870294714655,-0.0277469478357377
chr9,48495048,48495925,*,0.322340315780456,0.281236938952004,0.869641769453327
chr9,50561132,50561392,*,4.1223012459473e-44,2.8760932935289e-43,64.1296475132786
chr9,54699061,54700046,*,0.000413403893666578,0.000766708026803956,5.23684210526316
chr9,62282067,62282293,*,2.19501845977257e-57,2.14402308141423e-56,73.8851992409867
chr9,63144140,63146674,*,0.563265362616784,0.383846092776908,0.369575181978869
chr9,64340474,64341326,*,0.00654200387252829,0.0103064805225397,8.7190275829827
chr9,78395602,78396287,*,2.73186469297563e-10,7.84822685118078e-10,11.1478966232786
chr9,102625777,102626648,*,0.946528008668501,0.50772408026976,0.14710689767898
chr9,105395089,105395645,*,0.37019395804467,0.309937279159479,-1.50697255960414
chr9,108566556,108567818,*,0.381839120138951,0.310806758564283,0.630122399506097
chr9,110834517,110834728,*,3.09339827280393e-26,1.41634286448931e-25,43.3009130607384
chr9,111117914,111118651,*,0.156390405860995,0.162507546171914,-3.44497607655502
chr9,119937451,119937779,*,0.799832553597911,0.454215456500578,0.802675585284281
chr9,121277066,121277957,*,0.806162964419661,0.454893400462988,0.21383748351253
chr9,121838956,121839539,*,1.39824648567026e-11,4.35881480220227e-11,26.7773892773893
chr9,123366756,123367131,*,0.394606998454367,0.312518400905303,2.91005291005291
chr10,22730668,22732025,*,0.687444266597942,0.42142678191975,0.592646347363328
chr10,61418359,61418682,*,0.345997287246996,0.296455233712429,-1.05249955579711
chr10,78752391,78752951,*,0.987734857161998,0.51870294714655,0.0261551874455097
chr10,79766464,79767766,*,0.469219898957518,0.343739122948426,-1.00988058434867
chr10,80323001,80323834,*,0.00745583688787678,0.0116212028861652,7.71846551663065
chr10,80386628,80387907,*,0.666890281432586,0.417703970364636,0.521648408972353
chr10,80621978,80623110,*,0.628837229527986,0.405877453580007,0.347673230708233
chr10,80634311,80634553,*,5.20131219508245e-13,1.77225824265143e-12,26.4393939393939
chr10,80638390,80638765,*,2.03455846829908e-116,7.45234105623191e-115,82.579078952136
chr10,80702542,80702862,*,0.618670179441983,0.402864689239328,-0.810523766047439
chr10,99106783,99107741,*,0.0183477587224277,0.0260992684386403,3.60287181637145
chr10,103028167,103028662,*,0.0951560774091295,0.110536427880708,3.61128856487919
chr11,3774666,3775008,*,9.3978526383475e-05,0.000186071324760075,13.3964669459115
chr11,3863608,3863857,*,6.69694710479161e-05,0.000134411536951713,6.49256540560888
chr11,3894619,3895477,*,0.00851375070351018,0.013130457624074,2.79074987678539
chr11,23008255,23008693,*,0.642932161554459,0.411451529117301,-0.548896797153025
chr11,45980059,45980944,*,3.23454082678095e-11,9.67161712893381e-11,23.0326409495549
chr11,52004138,52004446,*,0.114259467706985,0.124005505356516,-1.93236714975845
chr11,53979552,53980496,*,0.0642440578102015,0.078439398866749,1.33706260522798
chr11,59787192,59787738,*,0.609418905796138,0.401335792096284,-0.779753761969904
chr11,62538503,62539437,*,0.593920584570416,0.397344129846129,0.736551637306026
chr11,69935341,69936437,*,0.179817243895605,0.178013180637849,-2.72425249169435
chr11,70459545,70459769,*,0.00605366929002087,0.00964080731793513,12.3714458560194
chr11,70615354,70615727,*,4.61226432650351e-08,1.20672608325999e-07,11.8079748372584
chr11,72266201,72267320,*,4.21967021060323e-11,1.23649124050101e-10,9.24436802682638
chr11,72314390,72314632,*,0.00492190994005767,0.00810263349001667,12.7234734153703
chr11,72361872,72362178,*,6.31523774926985e-08,1.62329476436576e-07,10.332317039854
chr11,75999942,76000210,*,0.00293610024518042,0.00506097849748571,4.72023389454582
chr11,76217136,76217718,*,0.501171310237041,0.354730388668731,-0.860242665468319
chr11,78550434,78551076,*,0.449444818455295,0.335971814661621,1.02745740881681
chr11,82763858,82764791,*,0.585765770057487,0.395500279043146,0.412302349353532
chr11,82870806,82871362,*,0.0965679154846142,0.110536427880708,-1.85770198490355
chr11,85310618,85310817,*,0.705295301046281,0.425252871998851,0.654571693639831
chr11,85311037,85312038,*,0.285672226208236,0.256781039917611,-1.1834154374311
chr11,87616904,87617970,*,1.7262174273908e-45,1.2645850396113e-44,45.6276791181874
chr11,88863937,88864835,*,0.0349688650463614,0.0445519005267875,-2.59024064171123
chr11,88973828,88974336,*,0.322477267745584,0.281236938952004,2.73988665233535
chr11,94521257,94521557,*,0.4582718527356,0.339109949185283,1.34158926728586
chr11,95823999,95824710,*,0.687151452794287,0.42142678191975,-0.703121288422253
chr11,97883597,97884422,*,0.667116868491355,0.417703970364636,-0.514705480163874
chr11,100265545,100265746,*,7.13240283469084e-56,6.53128176244894e-55,60.6569744158106
chr11,100713865,100714278,*,2.15520774589091e-05,4.57638535414256e-05,5.89671794708624
chr11,104685612,104685883,*,4.6712268026295e-39,2.97567609890827e-38,80.2010523835702
chr11,113683425,113684750,*,0.113684324231747,0.124005505356516,-1.25520599466939
chr11,121830177,121830581,*,5.9759245262961e-23,2.65322268913148e-22,31.4983637213651
chr12,40037328,40038224,*,0.971673222822445,0.51769036169108,0.0865158818440244
chr12,66283874,66284400,*,1.37833943872023e-185,2.01947611703405e-183,74.4507928071574
chr12,70937738,70938157,*,0.675459345188613,0.419343340265403,-0.619860847564832
chr12,74283975,74284332,*,0.652488565121921,0.413429560471736,0.494888747450868
chr12,76403464,76406165,*,3.10392417546105e-29,1.56817903744559e-28,7.24343906405493
chr12,83596831,83597435,*,0.982787790655222,0.51870294714655,0.0274664908811249
chr12,84148117,84148569,*,0.868005116222575,0.480912699170931,0.281458192978517
chr12,85824696,85825235,*,0.178017351483934,0.178013180637849,3.71819960861057
chr12,86725948,86726559,*,0.562406057743002,0.383846092776908,-0.805299032541777
chr12,101957880,101958412,*,0.523839078531421,0.365477914098042,1.01673101673102
chr12,103388602,103388989,*,0.57860743081393,0.392475719414333,-1.12482492997199
chr12,108178347,108180230,*,0.52212877662334,0.365477914098042,0.798065054545273
chr13,21468197,21468632,*,0.906404379171111,0.493687639212836,-0.140335975404274
chr13,21981191,21981771,*,0.211975089507699,0.202990603638291,2.23178072834394
chr13,35740687,35742379,*,3.12957609943981e-05,6.36847661649476e-05,5.25088400958642
chr13,38036862,38037571,*,0.899621511027185,0.491821574606113,0.117721252890477
chr13,41079331,41079760,*,0.490795219914732,0.350775297603509,1.30885696855416
chr13,48625243,48626007,*,0.419624627611782,0.323586136284367,1.37848605577689
chr13,58358700,58359201,*,0.0119596044659466,0.0176996288928229,6.36028139776266
chr13,74061994,74062372,*,0.373003841027937,0.310515422067852,1.60219042571984
chr14,30951189,30951763,*,0.026439615092283,0.0348991370382716,2.43088171824621
chr14,46760330,46760830,*,0.436631710239193,0.329975454584262,-1.41568653363288
chr14,46881986,46885050,*,0.717966398906828,0.42673944840969,-0.28632873265449
chr14,52119198,52119414,*,0.0985222039652479,0.111899191019962,2.7282057726949
chr14,54863829,54864469,*,0.612581372313601,0.401335792096284,0.672768308986301
chr14,55635505,55635849,*,0.273784486741744,0.250709847234155,1.42708715315976
chr14,63508524,63508838,*,2.7176620167028e-12,8.65605787269968e-12,22.425058022741
chr14,70577468,70578210,*,0.0106309751163459,0.0158938666318901,2.77551680145934
chr14,78731813,78733108,*,0.10060094241222,0.113381248616104,1.59469773046797
chr14,106106101,106106731,*,1.57221310960734e-29,8.22689435600813e-29,38.0428855005126
chr14,122463431,122465286,*,0.26253986350612,0.242480385472213,-1.05628124496049
chr15,31453364,31453883,*,0.380043740066035,0.310806758564283,1.22639394090388
chr15,36164664,36165153,*,0.43691889560464,0.329975454584262,-1.5650406504065
chr15,79604888,79605119,*,0.352739925504344,0.298738402489668,2.43063102224154
chr15,82070006,82070309,*,3.0625215437775e-08,8.30936681490702e-08,12.3048237699988
chr15,85131667,85132180,*,1.36722549425032e-06,3.2309556523462e-06,18.4282707150603
chr15,88954450,88955003,*,3.81308054283528e-08,1.01577104267816e-07,17.7468264424786
chr16,10192721,10193313,*,0.0162868275908789,0.0233947746292038,5.88697017268446
chr16,17208562,17210499,*,0.0127500266121142,0.0186807208089614,1.2904473701941
chr16,17898929,17899138,*,7.54226940132088e-35,4.60440310042761e-34,32.4807325068579
chr16,17914209,17915177,*,0.000778294351711668,0.00142539893580528,3.94680394680395
chr16,64770528,64771233,*,0.16806808919185,0.172199451418224,2.39742212674543
chr16,96191820,96192388,*,0.0210253843691803,0.0293384512049026,3.00011719207782
chr17,6601617,6601899,*,0.262271222421118,0.242480385472213,3.23494687131051
chr17,6655120,6655880,*,0.390062815098562,0.312463380306109,1.31604031366369
chr17,25474649,25474896,*,4.8511296639549e-06,1.1281968218e-05,6.1748688317726
chr17,30004198,30005089,*,0.368510727689628,0.309937279159479,1.13339263092639
chr17,31276993,31277406,*,0.878470076172266,0.48386908387935,0.332225913621263
chr17,35120810,35121786,*,0.0691012984524609,0.0836726215921989,3.46332302253646
chr17,46680625,46681204,*,0.747928863865375,0.434852820681711,-0.818815331010453
chr17,50292686,50293791,*,5.18344553908148e-18,2.05257650953801e-17,38.0287752090507
chr17,56511300,56512467,*,1.51417135552914e-31,8.21663131760208e-31,17.4095365883377
chr17,80373095,80374015,*,0.00280820248057277,0.00495715917983549,6.78722710980776
chr18,5334182,5334975,*,0.686205792921405,0.42142678191975,-0.38104516792509
chr18,21001203,21002536,*,0.86982038350564,0.480912699170931,-0.294985250737463
chr18,46211932,46212233,*,0.259958676982908,0.242480385472213,-4.69722693831353
chr18,77047266,77047473,*,0.798268021251457,0.454215456500578,0.392494301284664
chr19,4756355,4756833,*,0.375903568346351,0.310806758564283,3.88297872340425
chr19,31663917,31664750,*,0.111296929192968,0.12260666499157,-1.83824305775525
chr19,31764060,31764689,*,0.101834877997783,0.113895821216582,3.69597216646594
chr19,33391777,33392230,*,0.00292463185971122,0.00506097849748571,7.59243967336453
chr19,41829933,41830950,*,0.608771183716495,0.401335792096284,-0.469771241830065
chr19,41980926,41982472,*,0.0314486134123892,0.0404184066584005,-2.29627411558369
chr19,45742425,45742922,*,0.711477126656888,0.42673944840969,-1.21863799283154
chr19,46396877,46397344,*,0.411684991596803,0.320840898512339,-1.58539514773
chr19,47865359,47865909,*,0.949501785687516,0.50772408026976,0.225594749794914
chr19,56826158,56826522,*,4.83787338478935e-17,1.72883354142325e-16,27.7593818984547
chr19,58943154,58943782,*,0.238554361166821,0.225495666909401,-0.928361442054773
