chr,start,end,strand,pvalue,qvalue,meth.diff
chr4,111719933,111720309,*,0.106298496672031,0.130731641586097,-2.27272727272727
chr4,114925023,114926090,*,0.0087786434585954,0.0155468888920062,2.26657678046901
chr4,116053701,116053959,*,0.483700231845545,0.416647969230318,-0.630685502092461
chr4,119415185,119415588,*,0.247775461121805,0.249686276409745,1.07241056799083
chr4,123116261,123117456,*,1.46313233100178e-102,2.69915893655177e-101,32.1730194758388
chr4,123322420,123323615,*,2.44010336940022e-125,6.00194224958196e-124,34.0117662187359
chr4,126058283,126058808,*,0.815895892691608,0.560925226934855,0.177836484983315
chr4,129057959,129058940,*,0.0224450003159257,0.0352392454275971,-1.65007112375533
chr4,133338828,133339662,*,0.827626135114506,0.563987525585051,0.243641549797956
chr4,134102578,134102911,*,0.803369869411536,0.554034238271288,-0.29038112522686
chr4,138250168,138250804,*,0.110469516984494,0.133634152135131,2.82925782925783
chr4,138262133,138262776,*,0.279513685996057,0.278725177099354,0.951131892569995
chr4,138913424,138914024,*,0.940096614643539,0.592702641472747,-0.0844323233832704
chr4,143394308,143394853,*,8.80568841416219e-75,1.1466753849363e-73,58.936709123561
chr4,148140077,148140811,*,0.268781500628269,0.269236042221727,1.20342503124065
chr4,154855652,154856464,*,0.715658965583463,0.528093666320781,-0.389617377378138
chr5,24164873,24165339,*,0.00116409795322164,0.00239981349904122,3.62134371568334
chr5,29195495,29196293,*,0.104699494314256,0.12990434105674,1.44115333398459
chr5,30888745,30889160,*,0.903545180959141,0.579771517666537,0.164771973282611
chr5,31291016,31291324,*,0.475530372573613,0.412823277691555,0.62778840025494
chr5,35388401,35389468,*,0.0169024796696717,0.0275129786423444,2.23423198045737
chr5,38219990,38220808,*,0.871081891541845,0.567199917359878,-0.128428499775613
chr5,43232666,43235198,*,0.827993184691503,0.563987525585051,-0.143289057014716
chr5,66259951,66260315,*,0.393056427594502,0.361047179980767,2.96123124878239
chr5,73651156,73651585,*,0.635333134531914,0.497508396145375,-0.858416945373467
chr5,92675036,92675257,*,7.61898016656762e-13,2.55551835522645e-12,48.6818345973276
chr5,97391968,97392401,*,2.40914245218831e-53,1.61612384395957e-52,52.0280169644005
chr5,103655340,103655818,*,0.512530769912288,0.434715908254875,0.928850570836565
chr5,105415443,105416302,*,0.303820451748687,0.295488714508348,1.56447869897418
chr5,106925743,106926046,*,0.679972668580153,0.513747750701647,1.6025641025641
chr5,107331015,107331244,*,1.89242584048535e-70,1.99492086195656e-69,56.3183332551265
chr5,123489275,123489478,*,3.08302916223865e-16,1.13750281346166e-15,34.6631629240325
chr5,123930496,123930954,*,0.0783156527015922,0.104439932129007,-1.45003051213444
chr5,124861635,124863714,*,0.737158504999467,0.536801096343977,0.217410674507708
chr5,128736038,128736348,*,3.51609201157062e-74,4.09668647132279e-73,64.3175891046074
chr5,138279872,138280582,*,0.0658244757431824,0.0899494457156497,1.6930979852454
chr5,140701900,140702429,*,0.216927311032497,0.230875046065861,1.71349608475357
chr5,142529776,142530207,*,3.03466969127241e-118,6.71796171251781e-117,60.2721220504607
chr5,145083703,145084075,*,0.100528819014606,0.127168230737322,4.69230769230769
chr6,29396381,29396656,*,0.0433969204787797,0.0636221091185322,4.3859649122807
chr6,29402793,29403103,*,8.38470402702439e-07,2.13350950256899e-06,10.8972560462376
chr6,34921373,34921757,*,6.93697051313988e-18,2.64769498025033e-17,54.8164572554817
chr6,49395413,49395824,*,4.28927603898552e-59,3.16511022459282e-58,55.5138657905055
chr6,50596373,50596701,*,0.110327576475782,0.133634152135131,2.61604387042642
chr6,52191055,52192226,*,0.378993246556083,0.350334984551908,1.11757501530925
chr6,54039435,54040338,*,0.927697631324024,0.589052467532963,0.102858966395605
chr6,72234376,72235599,*,0.221964747325231,0.233625068219655,-0.812344482676499
chr6,83156320,83156590,*,0.928652664981355,0.589052467532963,0.0823269431944093
chr6,89643933,89644742,*,0.842633438769179,0.566981500232273,0.191142964726305
chr6,99726181,99726741,*,0.00665525155458884,0.0120762123754238,3.26576699134788
chr6,121109704,121110111,*,0.474164222212405,0.412823277691555,-1.03306673546612
chr6,122801538,122802048,*,0.00155595253172763,0.00310312637049256,3.37421033073207
chr6,125285875,125286114,*,8.24076715721331e-29,3.80060296753972e-28,88.5281385281385
chr6,136827681,136828198,*,0.640135667371756,0.497508396145375,0.48414204391434
chr6,144781481,144781906,*,2.3020306426687e-06,5.60010029578503e-06,22.4672419303292
chr6,145210862,145211224,*,0.304333421421903,0.295488714508348,2.24624060150376
chr6,147475833,147476518,*,0.0815266547790167,0.107152130823374,2.05327358725417
chr7,16061525,16061849,*,1.14608782327656e-13,3.96427726245726e-13,14.0118478640993
chr7,16062008,16062250,*,8.46031478484725e-11,2.5656047990136e-10,44.8406529343179
chr7,24869700,24870221,*,1.15183859962182e-41,6.8915355580977e-41,33.8471760797342
chr7,25076826,25077734,*,0.972423225222014,0.601309954403411,-0.0348101265822784
chr7,27166122,27166952,*,0.647858024412317,0.501063760387056,-0.572334281433876
chr7,28179402,28180425,*,0.363992475576972,0.341433791077938,1.11181163461772
chr7,28294395,28294952,*,0.00794190116978563,0.0141784543855508,2.59784953229495
chr7,28301285,28301506,*,2.57864045330322e-07,6.87762981314269e-07,15.0187055742611
chr7,35537405,35537789,*,1.41495977643396e-108,2.84759030856995e-107,76.8780926675663
chr7,45181529,45182563,*,7.43127729626476e-05,0.000164508962853474,3.45208660983983
chr7,45694004,45694347,*,2.02662869090151e-96,3.45109513518241e-95,52.4341454851198
chr7,52005681,52005951,*,0.789862365909975,0.546421199851107,-1.02470067953835
chr7,67645093,67645816,*,0.204140743876708,0.222617731144048,0.988543266769074
chr7,79792645,79793510,*,5.95856681012679e-07,1.55184729899868e-06,5.04043195380454
chr7,80246219,80246618,*,0.706428784035579,0.52478114130987,-0.389166710076227
chr7,92636530,92637265,*,0.00274061314407785,0.00532192784561494,3.22323592070384
chr7,99468223,99469101,*,2.68487770496829e-11,8.49087731343219e-11,7.13702060361112
chr7,99858891,99859223,*,0.229653504362687,0.238054441952994,1.32952070947957
chr7,101663697,101664107,*,0.60451999339243,0.483122203084583,-0.605978810985897
chr7,107209179,107210585,*,1.14423638865181e-35,6.03104489987807e-35,12.308593046298
chr7,109438771,109439363,*,5.71167957296664e-15,2.03938040927235e-14,11.349231926093
chr7,119896107,119896407,*,0.482944412566713,0.416647969230318,1.55146092945646
chr7,139248234,139249006,*,0.0821166208603316,0.107152130823374,1.98392652123995
chr7,139943714,139944962,*,0.0180432330991275,0.0291554594559079,1.41370635359609
chr7,140787636,140787929,*,4.89496731101014e-63,4.16775849215611e-62,56.5424895019984
chr7,141131189,141131694,*,0.0489063895775801,0.0707620277270909,1.84639011324542
chr7,143501649,143502963,*,1.23508856350625e-06,3.08579606797519e-06,3.82819165656294
chr8,25596978,25597711,*,0.836604701175969,0.564641187206596,0.120950590466171
chr8,33517019,33517452,*,0.000136289738713495,0.000295793812006829,9.27383592017738
chr8,70373409,70373656,*,4.06509040210497e-05,9.37400265704259e-05,6.12951099094863
chr8,70374475,70375385,*,9.56563152267991e-10,2.78628894804696e-09,6.18503175918255
chr8,70493115,70494351,*,1.48751562032326e-06,3.65885435858639e-06,4.8698421489892
chr8,70500891,70501273,*,2.79571086733691e-27,1.23779392663749e-26,23.7618220970052
chr8,72547482,72549064,*,0.445677524484117,0.397827819590824,-0.512308719606905
chr8,83389734,83390052,*,0.109594921662379,0.133634152135131,1.74978607631042
chr8,84001298,84001819,*,5.58355357450695e-17,2.09500359765271e-16,10.5642739124585
chr8,84011135,84012756,*,0.00201369521233167,0.0039449489830572,1.73967283480947
chr8,84965828,84966156,*,0.23651271026083,0.241279735515355,0.906073382972997
chr8,95080879,95081149,*,0.85646135339274,0.567199917359878,-0.18743870522217
chr8,95081357,95081577,*,0.928353448909826,0.589052467532963,0.147559023609444
chr8,95320502,95320757,*,0.00117077960995385,0.00239981349904122,3.45870518142873
chr8,105289382,105290588,*,0.0150853558070516,0.0254923785848827,1.67675594099196
chr8,105326036,105326674,*,0.640500063754413,0.497508396145375,0.315312610502859
chr8,105979060,105979549,*,7.52453037581148e-77,1.1104889408504e-75,35.2352167478218
chr8,116978663,116979149,*,0.637170192528007,0.497508396145375,0.403468318158281
chr8,119612565,119612847,*,3.03752212117241e-63,2.68971049727736e-62,46.9487808366485
chr9,3199800,3200105,*,0.0733356251171567,0.0988023149915912,5.82010582010582
chr9,14500258,14500932,*,0.415290970565977,0.37678079611376,-0.800185323702455
chr9,21066915,21067224,*,6.4073581640214e-63,5.253410457265e-62,77.3350785340314
chr9,21073091,21073581,*,0.871183115067096,0.567199917359878,-0.189741970857494
chr9,22116846,22117343,*,0.155332905133882,0.17816904531921,-1.47030439274726
chr9,22411369,22411818,*,0.413069811110144,0.37678079611376,0.790868553159268
chr9,24695950,24696360,*,4.35370992279460e-09,1.23563722698739e-08,9.78038355087535
chr9,44066831,44067244,*,0.178765125822578,0.199868202098134,1.48670062252405
chr9,44084733,44085287,*,0.945116773660707,0.592702641472747,0.0701279085100516
chr9,48495048,48495925,*,0.0158976250735025,0.0264610276532909,1.86713465295966
chr9,50561132,50561392,*,2.73788811155677e-74,3.36720290981359e-73,61.5970742566386
chr9,54699061,54700046,*,7.74653015715437e-07,1.99404457275306e-06,4.50385311417643
chr9,54981332,54981615,*,0.15498233749649,0.17816904531921,-2.86478227654698
chr9,62282067,62282293,*,1.46671402942231e-75,2.02932478969819e-74,74.7710622710623
chr9,63144140,63146674,*,0.0729960340142962,0.0988023149915912,0.900227976201509
chr9,63148671,63149412,*,0.632627496591334,0.497508396145375,-0.578947368421052
chr9,64340474,64341326,*,0.202643860235188,0.222079349980717,1.49364939637827
chr9,78395602,78396287,*,7.87466176147154e-12,2.56359309513385e-11,8.31373007284114
chr9,102625777,102626648,*,0.959106193734076,0.597853937028935,0.0627839344204035
chr9,105395089,105395645,*,0.427714386240844,0.384897285409146,-0.809464508094645
chr9,108566556,108567818,*,0.789685682450868,0.546421199851107,-0.163123225621232
chr9,110834517,110834728,*,4.16271200669239e-37,2.30378778633007e-36,45.5984848484849
chr9,111117914,111118651,*,0.583645255708367,0.469831751114953,-0.679872419002854
chr9,114978048,114979085,*,0.103063969361384,0.128902011785887,-2.17085366949127
chr9,119894749,119895533,*,0.704215344450112,0.52478114130987,-0.567129161441689
chr9,119937451,119937779,*,0.87146850383784,0.567199917359878,-0.344044832233809
chr9,121277066,121277957,*,0.283643021254348,0.281574509843289,0.849102999480236
chr9,121838956,121839539,*,1.52998495882853e-19,6.04818729395494e-19,22.7555923777962
chr9,123366756,123367131,*,0.859189237972712,0.567199917359878,-0.30210970464135
chr10,22730668,22732025,*,0.0147939803139887,0.0253875869204742,2.36080226257044
chr10,57632019,57632220,*,0.094605328681241,0.121058584888076,-2.52150949825368
chr10,61418359,61418682,*,0.082868232106326,0.107279826028841,-1.74371018824953
chr10,76961632,76962132,*,0.984989806864077,0.60235048292966,0.0343415017048102
chr10,78752391,78752951,*,0.035179319921128,0.0540817883972673,2.85775616936338
chr10,79766464,79767766,*,0.674981073442448,0.513480385967979,0.359636970228166
chr10,80323001,80323834,*,2.13540982511181e-05,5.02897504052768e-05,7.9138692312345
chr10,80386628,80387907,*,0.37981197449139,0.350334984551908,0.777875539913614
chr10,80621978,80623110,*,0.512410480815078,0.434715908254875,0.394854947580066
chr10,80634311,80634553,*,4.59598314634422e-20,1.84987266547805e-19,26.3006363599672
chr10,80638390,80638765,*,3.22253314605891e-150,1.18897367725635e-148,78.8858411703239
chr10,80702542,80702862,*,0.518890243205661,0.438430047424447,-0.795535007705444
chr10,88459496,88459991,*,4.58812138984224e-24,1.95324919152647e-23,46.7244722822816
chr10,93833672,93834392,*,0.0590669595100716,0.0822381986292315,3.51851851851852
chr10,99106783,99107741,*,0.46243223340986,0.406303085705891,0.750546957296816
chr10,100487149,100487810,*,0.847500618337493,0.567199917359878,0.291313095967107
chr10,103028167,103028662,*,0.733140589885587,0.53563720265135,-0.352755206744502
chr10,119453412,119454752,*,0.0354722613454634,0.0541560487389187,-2.63211117852706
chr11,3774666,3775008,*,2.13076088179926e-07,5.75237194943492e-07,13.7362637362637
chr11,3863608,3863857,*,0.000137826348946634,0.000296224601697994,5.59831559246695
chr11,3894619,3895477,*,0.00132066445620551,0.00268220574758595,2.71856657398826
chr11,23008255,23008693,*,0.782793166648983,0.546421199851107,0.26449766373478
chr11,33513023,33513849,*,0.338483746187044,0.320219709118331,-0.935640463513937
chr11,45980059,45980944,*,1.72547236893712e-08,4.83511730438897e-08,7.92606942048247
chr11,52004138,52004446,*,0.311594090916125,0.298742988045015,1.67595082597003
chr11,53979552,53980496,*,0.0388130559444117,0.0576657131094656,1.27710480849494
chr11,59787192,59787738,*,0.326823744466282,0.310515853111503,1.11075260143583
chr11,62538503,62539437,*,0.866028315891176,0.567199917359878,0.149034343318703
chr11,69935341,69936437,*,0.311733591604373,0.298742988045015,-1.40187634968428
chr11,70459545,70459769,*,0.222677224404105,0.233625068219655,3.05317324185249
chr11,70615354,70615727,*,9.54223621983326e-10,2.78628894804696e-09,10.2158109950023
chr11,72266201,72267320,*,8.54374180112815e-14,3.00215881535233e-13,7.6765693765312
chr11,72314390,72314632,*,6.33301569062259e-05,0.000143057484926494,9.59627985626717
chr11,72361872,72362178,*,1.91922750915967e-11,6.15748647207487e-11,12.4462624181699
chr11,75999942,76000210,*,0.00371591547743856,0.00703082134192728,4.17376244768365
chr11,76217136,76217718,*,0.145957275273231,0.170958240868374,-1.47886459218026
chr11,78550434,78551076,*,0.872946033961307,0.567199917359878,0.16110488267595
chr11,82763858,82764791,*,0.939024501382582,0.592702641472747,0.0526556776556775
chr11,82870806,82871362,*,0.0736418970335663,0.0988023149915912,-1.62027123483226
chr11,85310618,85310817,*,0.890171400384466,0.572850493623032,0.200887129293596
chr11,85311037,85312038,*,0.0431325300051426,0.0636221091185322,-1.58564412378303
chr11,87616904,87617970,*,5.87403427375266e-61,4.64413185943591e-60,38.6661211129296
chr11,88863937,88864835,*,0.136249050803253,0.161293912245671,-1.2163211317825
chr11,88973828,88974336,*,0.378175666892364,0.350334984551908,1.18263077167187
chr11,94485987,94486306,*,0.00450173583450462,0.00844547530808111,6.09662843239486
chr11,94521257,94521557,*,0.0378932402808755,0.0570650899467923,2.94980162152838
chr11,95823999,95824710,*,0.631988445775338,0.497508396145375,-0.549950764543039
chr11,96849888,96850425,*,0.0972923917791106,0.123781496472251,5.23598820058997
chr11,97883597,97884422,*,0.769610126332341,0.546421199851107,-0.261105482535171
chr11,98550938,98551392,*,0.834098684237336,0.564641187206596,0.287513969318297
chr11,100265545,100265746,*,1.20355478967444e-63,1.11014759135122e-62,58.986327204149
chr11,100713865,100714278,*,1.2405981545414e-06,3.08579606797519e-06,6.07804232804233
chr11,104685612,104685883,*,6.66579191977547e-67,6.70741486289253e-66,80.2681620076063
chr11,113683425,113684750,*,0.183172570190103,0.203766816318274,-0.894480244843974
chr11,121830177,121830581,*,5.10700367677895e-36,2.75745485539019e-35,30.5784436528751
chr12,40037328,40038224,*,0.578071344005081,0.46713980912723,0.652270087927888
chr12,64917788,64918353,*,0.833516100924668,0.564641187206596,0.410116199589883
chr12,66283874,66284400,*,1.88711378102255e-238,2.08878715277223e-236,73.7136828436942
chr12,70937738,70938157,*,0.137680223771148,0.162121200524849,-1.43288084464555
chr12,71111373,71111657,*,3.76392378899787e-06,9.05688996043891e-06,13.4541166380789
chr12,74283975,74284332,*,0.671842925227876,0.513480385967979,0.408603370977811
chr12,76403464,76406165,*,4.36938456368339e-32,2.14948220196825e-31,6.57640088454442
chr12,83596831,83597435,*,0.115837691933825,0.138613096173721,1.8583664729275
chr12,84148117,84148569,*,0.293801194452844,0.290356555628993,1.40369149327716
chr12,85824696,85825235,*,0.082285561313989,0.107152130823374,1.96522940187365
chr12,86725948,86726559,*,0.156706226097381,0.178817747118099,-1.55783285130824
chr12,98628039,98628349,*,0.69398893516316,0.520782794146066,0.580316663179187
chr12,101957880,101958412,*,0.0611210135565707,0.084566170019306,2.78951000690131
chr12,103388602,103388989,*,0.234925690626067,0.241279735515355,1.48037007207657
chr12,108178347,108180230,*,0.697708696373194,0.521805343629366,-0.300374212019992
chr13,21468197,21468632,*,0.92751827657349,0.589052467532963,0.101015769684045
chr13,21981191,21981771,*,0.154582008923438,0.17816904531921,1.74106933845217
chr13,35740687,35742379,*,0.0191789743057262,0.0305447569859963,1.61495287514561
chr13,38036862,38037571,*,0.24813684523655,0.249686276409745,0.998102026091906
chr13,41079331,41079760,*,0.207371765348665,0.225032660397175,1.55934432389272
chr13,48625243,48626007,*,0.0209996489126581,0.0332055054523676,2.39196096654275
chr13,58358700,58359201,*,0.000834828767261435,0.00174348268184693,5.74996447349723
chr13,74061994,74062372,*,0.77387707760378,0.546421199851107,0.342687473489162
chr13,112651961,112652503,*,8.29049881403988e-32,3.98977979816641e-31,43.5825041031115
chr14,30951189,30951763,*,0.0514711691862709,0.0735120328371662,1.5524193787711
chr14,41072831,41073031,*,3.20452409052777e-15,1.16294667938412e-14,38.1227187530828
chr14,46760330,46760830,*,0.980304390245837,0.60235048292966,-0.0289959242348752
chr14,46881986,46885050,*,0.00996144637321371,0.0175016080419554,1.50588016885811
chr14,52119198,52119414,*,0.368876934800678,0.344555551425294,1.48123053857687
chr14,54863829,54864469,*,0.712666056766589,0.527643974868977,-0.397154083041308
chr14,55635505,55635849,*,0.884514330683587,0.572538722643438,-0.183025259759453
chr14,56402620,56402909,*,5.83918811419675e-23,2.43894886050574e-22,38.826265879406
chr14,63508524,63508838,*,1.1312025217813e-29,5.32805382921966e-29,26.7478708655179
chr14,70577468,70578210,*,0.00547700596393953,0.0101854681817588,2.71450443694538
chr14,78724772,78725265,*,0.235722220676951,0.241279735515355,1.69509825091773
chr14,78731813,78733108,*,0.667625506484886,0.513176227557617,-0.319318366723042
chr14,106106101,106106731,*,1.75597245153767e-49,1.11064624092063e-48,40.8529411764706
chr14,122463431,122465286,*,0.688739739435385,0.518601667335461,-0.260029008740792
chr15,31453364,31453883,*,0.150503308445009,0.175355157250443,1.60415869371093
chr15,36140276,36140581,*,0.639987388605085,0.497508396145375,0.945083014048531
chr15,36164664,36165153,*,0.575144014747369,0.46713980912723,0.797788031418407
chr15,79604888,79605119,*,0.00280145502805217,0.00539277017082051,4.55264783078586
chr15,82070006,82070309,*,8.40015503102994e-11,2.5656047990136e-10,11.8361665330915
chr15,85131667,85132180,*,9.70108466595197e-11,2.90211536362277e-10,13.7683590748217
chr15,85821438,85821894,*,7.12488082744618e-05,0.000159319343142854,5.23122900675615
chr15,88954450,88955003,*,1.93665769113692e-09,5.56785910520225e-09,11.7086408313201
chr16,4726301,4726876,*,0.038720289312907,0.0576657131094656,3.49603542374627
chr16,10192721,10193313,*,0.0568470557374889,0.0806376744497409,2.88324579364373
chr16,10395056,10395291,*,0.00158839926202369,0.003139552509606,7.51965760923659
chr16,17070151,17070427,*,0.214623453446768,0.230248720701327,2.04503676470588
chr16,17208562,17210499,*,0.0110723149700863,0.0193001554827338,1.2200607480387
chr16,17898929,17899138,*,3.59403785294799e-38,2.04006561992252e-37,33.767530417015
chr16,17914209,17915177,*,0.000193218995894832,0.000411284723584999,3.06150853776278
chr16,64770528,64771233,*,0.0184219331529578,0.0295516825486915,2.24557628291584
chr16,96191820,96192388,*,0.0496712087996007,0.0714019554015513,1.75468139566213
chr17,6316724,6317055,*,0.00299140152369979,0.00570877358005962,7.04036964980545
chr17,6601617,6601899,*,0.788082911085922,0.546421199851107,-0.425806451612903
chr17,6655120,6655880,*,0.565503469142144,0.463657838747447,0.777466791061354
chr17,6947997,6948787,*,3.0563367074449e-08,8.45331192966878e-08,9.10384651664473
chr17,9669333,9669561,*,9.03139989844538e-143,2.8561639274795e-141,72.5031407035176
chr17,25474649,25474896,*,1.23939904093515e-05,2.9502193310671e-05,5.54206974751309
chr17,28079762,28080271,*,0.1904527486019,0.210806183755518,2.00715253089555
chr17,28080588,28080888,*,0.00742315747209876,0.0133600984773357,10.8700806069227
chr17,30004198,30005089,*,0.230125087023915,0.238054441952994,1.42194465427541
chr17,31276993,31277406,*,0.825754475138143,0.563987525585051,0.360939873134995
chr17,35120810,35121786,*,0.211145610167333,0.228010209038053,1.2664539289988
chr17,43629721,43630425,*,0.555863486843705,0.457448243688433,0.855158674222135
chr17,46680625,46681204,*,0.215298733041261,0.230248720701327,-1.38155891606617
chr17,50292686,50293791,*,2.79274136754369e-72,3.09119797025695e-71,42.8635613423803
chr17,56074570,56075137,*,0.964133587169812,0.597853937028935,-0.0480467161917433
chr17,56511300,56512467,*,7.74309146558575e-47,4.7614363793428e-46,17.9691088495232
chr17,56830892,56831414,*,0.888300991544754,0.572850493623032,-0.201188601077418
chr17,71782572,71783072,*,0.300313230420157,0.294165761950843,-1.39452257586973
chr17,80373095,80374015,*,7.34184974969343e-13,2.50045033588627e-12,9.80767497070048
chr18,5334182,5334975,*,0.76278788223081,0.546421199851107,-0.222344879879127
chr18,12741281,12741568,*,0.00147561122829585,0.00296965065925913,7.73809523809524
chr18,21001203,21002536,*,0.950595491655407,0.594454454006732,-0.0597068753067989
chr18,46198147,46199234,*,0.174342786128374,0.19591326979385,1.54092236771514
chr18,46211932,46212233,*,0.457928088019708,0.405493009173331,1.57277251098761
chr18,77047266,77047473,*,0.551693969601789,0.457417812499256,0.824175824175824
