"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000168",3101.89855484884,0.0629837847285733,0.0681473556657204,0.319972995621682,0.543913849709724
"ENSMUSG00000000171",5829.14184485542,0.0840705164006947,0.102887621382964,0.335169838520508,0.561023227545543
"ENSMUSG00000000182",0.369221651445911,-0.0280371062684238,0.600957581117912,0.831101766891076,NA
"ENSMUSG00000000183",0.174169582156323,-0.000450941413004376,0.686124776547739,0.996692229343163,NA
"ENSMUSG00000000184",9839.22397589295,-0.825008448908089,0.16404939980193,2.85886763875686e-08,4.54024248381423e-07
"ENSMUSG00000000194",3047.35363829091,0.0835645539994924,0.0772179578107784,0.234255662191047,0.445870545883938
"ENSMUSG00000000197",226.671006585741,-1.79879979811453,0.324018943425447,1.90422751579936e-09,3.5903496773662e-08
"ENSMUSG00000000202",1017.35649777634,-1.10959171974626,0.283417232042778,3.4096681266543e-06,3.63169960566083e-05
"ENSMUSG00000000204",0.183442245550056,0.0177119790458586,0.688127602029608,0.870898681884553,NA
"ENSMUSG00000000214",14.8645098073367,0.0624420269581559,0.331429641349559,0.659806929023249,0.82737643133537
"ENSMUSG00000000215",0.0582656849028118,0.0177123206212827,0.688127679149865,0.870896223584619,NA
"ENSMUSG00000000216",0.783934281981625,0.0665211425187781,0.60266025144899,0.627348959258666,NA
"ENSMUSG00000000223",286.921370580336,-0.288538500090371,0.244615419889452,0.0510008233125029,0.148913409770221
"ENSMUSG00000000244",1.92797905180799,0.0434982691935119,0.407099126657108,0.766295502420887,0.88996547631892
"ENSMUSG00000000247",138.829559935105,0.239551237974543,0.294459769521202,0.122297832016904,0.285095163960975
"ENSMUSG00000000248",0.0641218524601587,-0.000451450799505781,0.686124779491107,0.99668849289374,NA
"ENSMUSG00000000253",201.821282717487,-0.280307070749952,0.126866741199934,0.00560846656651922,0.0250959089437556
"ENSMUSG00000000263",8.57837438957427,-0.0306107754009907,0.313016017364845,0.824639688970049,0.921689903061928
"ENSMUSG00000000266",136.105592238969,-0.140100634661908,0.184435788436991,0.246665604779306,0.461251928255484
"ENSMUSG00000000275",1009.29039390744,0.803983224921447,0.172787270148724,1.78392359686213e-07,2.48703354871984e-06
"ENSMUSG00000000276",481.04979392104,-0.0361723814197887,0.133869154779753,0.723182725846578,0.865554269189976
"ENSMUSG00000000278",5273.29145728634,-0.157529882320853,0.112225904376675,0.0884993624110471,0.225379308495077
"ENSMUSG00000000282",1404.5772532704,0.0932933578047032,0.0944918931940738,0.255898070630425,0.472053908037449
"ENSMUSG00000000290",19.1898341064837,-0.047183992531563,0.232442740264192,0.710532353549352,0.857699385082574
"ENSMUSG00000000295",969.625798856814,-0.156751966690871,0.112496842799466,0.0905956636214311,0.229324459516841
"ENSMUSG00000000296",394.993785272605,0.0246433188511499,0.12606883890548,0.803174030138935,0.910524969460552
"ENSMUSG00000000301",134.963850960298,0.0395683358840438,0.116171507762666,0.674896335642952,0.836282081295207
"ENSMUSG00000000303",5126.83267524881,0.132855166405954,0.206491515209225,0.293160547135957,0.514940728470266
"ENSMUSG00000000305",284.372374271751,-0.274538903015404,0.20393455485475,0.0407172729765276,0.125329727728271
"ENSMUSG00000000308",135.885595557615,-0.72057010208035,0.460497717479561,0.00498379016099962,0.0227567089855033
"ENSMUSG00000000317",62.1797575397115,0.0968672485380418,0.161613547791302,0.38961284896516,0.614686856387867
"ENSMUSG00000000318",1.3650263289079,0.23121809910453,0.60593935229441,0.201336667687039,0.403658703591158
"ENSMUSG00000000320",16.7013297360799,-0.235752318398001,0.258331622109837,0.108168893847534,0.260995696138747
"ENSMUSG00000000326",1156.85242108017,0.0255434190528779,0.0479056410127213,0.580489246847215,0.774629175796948
"ENSMUSG00000000339",2443.15345075939,0.28262568988152,0.068407354956145,7.08618940809957e-06,7.03686558391326e-05
"ENSMUSG00000000340",1799.15847210585,0.220013952338209,0.0670772288167948,0.000389909129408828,0.00254628265481303
"ENSMUSG00000000346",6068.77248267696,-0.00247933809787109,0.104123278075562,0.977512930761913,0.993741396736909
"ENSMUSG00000000355",1329.6822738584,0.258504351369842,0.113590884483586,0.00572782776958887,0.0255206533770343
"ENSMUSG00000000359",8.88355438442436,-0.203906506023533,0.375115560188223,0.212294459527031,0.418654716683624
"ENSMUSG00000000365",1622.60683625178,-0.372287841690017,0.272740570163594,0.0228872352345938,0.0792108087364377
"ENSMUSG00000000374",1626.43535328274,0.0829487240178466,0.132792133539126,0.416136479042344,0.639317685911109
"ENSMUSG00000000378",1829.23265313863,0.204381563914084,0.1340397188553,0.0490457945134266,0.144620048582477
"ENSMUSG00000000381",0,0,0.81960919168708,NA,NA
"ENSMUSG00000000384",2580.53509458682,0.0189350145168069,0.0969300796296334,0.821056955591261,0.919807168925362
"ENSMUSG00000000385",287.265339073433,0.0374632598221652,0.171523284489952,0.742619971941678,0.877893517445209
"ENSMUSG00000000386",1.01732339734284,0.645458178450713,1.12882529470031,0.025647953469636,NA
"ENSMUSG00000000392",2.05456110411148,-0.426372121547999,0.71442446966119,0.0674230868245547,0.184390294957888
"ENSMUSG00000000394",0,0,0.81960919168708,NA,NA
"ENSMUSG00000000399",4657.03828267067,0.0341183332833655,0.0888336258401957,0.66390052042337,0.829901555692431
"ENSMUSG00000000402",7.47650178168903,0.663429116832143,0.602014917932932,0.0154064539487353,0.0578218342144028
"ENSMUSG00000000409",258.775334489657,0.606421208662253,0.29560752655458,0.00195058156547079,0.0102813905175061
"ENSMUSG00000000411",0.250212282915313,0.0177117924094539,0.688127559891756,0.87090002509749,NA
"ENSMUSG00000000416",145.926340258301,0.0668801906092642,0.26105992096795,0.614498859172303,0.796602918152011
"ENSMUSG00000000420",7864.20520497766,0.0300625358768937,0.0435027473972872,0.476587833286284,0.692904691093913
"ENSMUSG00000000435",1.50717833570379,-0.0258242484648341,0.414448307293568,0.859260760160439,0.937921137936504
"ENSMUSG00000000439",1542.18321970746,0.066347803512358,0.126927634633251,0.504476192538564,0.716297059846861
"ENSMUSG00000000440",15.5345460609696,0.721599132753896,0.480552314278397,0.00574899981938249,0.0255998466033887
"ENSMUSG00000000441",7046.11437376159,-0.00164311187499896,0.0775399294928637,0.981428270148621,0.994609001549357
"ENSMUSG00000000486",244.268967016459,-0.408599041907901,0.13546242623767,0.000191411509772477,0.00134301846201016
"ENSMUSG00000000489",262.174382836594,0.735556385884953,0.181516803287764,2.48338788289636e-06,2.71723054251293e-05
"ENSMUSG00000000530",35.5161233498348,-0.108693744261881,0.291854082357541,0.439370947147398,0.659518700183843
"ENSMUSG00000000531",288.458170789504,-0.781784568230935,0.181721545795283,8.59414317146901e-07,1.03516696361784e-05
"ENSMUSG00000000532",1494.80245974999,-0.087784924634956,0.123977443377912,0.371304705053008,0.597980107483566
"ENSMUSG00000000538",1112.14023837758,-0.152666884353956,0.113370570466745,0.101032649766299,0.248564710289188
"ENSMUSG00000000544",16.8429655378677,2.1166409788274,0.547410989898865,2.955973831788e-06,3.18679294711653e-05
"ENSMUSG00000000552",1617.92048217567,-0.103167192182697,0.206102776614198,0.407741417389251,0.631517799903443
"ENSMUSG00000000555",3340.32524818384,0.414621515210463,0.2456003293192,0.00911564455357271,0.0374304048825947
"ENSMUSG00000000560",9.68528582855783,-0.536685127056168,0.518344182921247,0.0245976724672231,0.0838423452293987
"ENSMUSG00000000561",7511.28840882708,0.358296222546308,0.20813392457747,0.0110481394529053,0.0440279672797345
"ENSMUSG00000000562",0.0684440698612305,0.0177123206212827,0.688127679149865,0.870896223584619,NA
"ENSMUSG00000000563",13563.2284313528,0.345139070820043,0.0860829439948157,6.2346502330317e-06,6.26392089140274e-05
"ENSMUSG00000000567",755.7882715652,0.0565715308579289,0.188936375331083,0.633821552737657,0.81030451916305
"ENSMUSG00000000568",15292.111114313,-0.138240690732578,0.172797203238104,0.238895678956049,0.45188870326984
"ENSMUSG00000000579",992.965538195815,-1.28697689085477,0.166967769320531,7.81413007383703e-16,3.32780862845995e-14
"ENSMUSG00000000581",2806.47265627855,0.0664839686990043,0.111634101621463,0.470213586825264,0.686879165202552
"ENSMUSG00000000594",802.828210603097,-0.134597494741798,0.2045480564092,0.285445502605995,0.506792070445379
"ENSMUSG00000000600",4325.81019947259,0.13602101712685,0.0571863403193782,0.0120592745412299,0.0472908976168062
"ENSMUSG00000000605",1885.02530497096,-0.392295104073195,0.113540968430936,4.19277536264452e-05,0.000349073723752328
"ENSMUSG00000000606",0,0,0.81960919168708,NA,NA
"ENSMUSG00000000617",1.88774077944673,0.607378788634443,1.06496994247978,0.0299760660566781,0.0982032265748715
"ENSMUSG00000000627",62.3624161642115,-0.139376012140303,0.19872859991444,0.264088152910557,0.48231162554179
"ENSMUSG00000000628",4057.65237288923,0.0851235534002811,0.156699351343797,0.442167749132229,0.661474297897917
"ENSMUSG00000000631",3290.12730559669,-0.0477795051406353,0.135785728078986,0.642522071542564,0.815852958009535
"ENSMUSG00000000632",139.984951157504,-2.20353061856755,0.405782839682266,2.38160298484815e-09,4.43185251093481e-08
"ENSMUSG00000000673",1.91209829852783,-0.110981686102817,0.510919053591332,0.473450054390378,0.690179234601777
"ENSMUSG00000000682",0.355686453798283,-0.0307309739115506,0.604439655639892,0.814654215677938,NA
"ENSMUSG00000000686",82.4706274074677,-0.0500471600321002,0.167859004544432,0.658777458665696,0.82661023837267
"ENSMUSG00000000690",2.75293964967712,0.390452214754414,0.632115023979906,0.0783400366073135,0.20631444365458
"ENSMUSG00000000693",314.608154155701,-0.0474113822190154,0.112877092289864,0.60900175745537,0.793262243543185
"ENSMUSG00000000701",0,0,0.81960919168708,NA,NA
"ENSMUSG00000000706",1.11781279725762,-0.0612014293027687,0.481221823739481,0.679319536882874,NA
"ENSMUSG00000000708",732.473798378902,-0.48806431869336,0.091027425246742,4.02518507744104e-09,7.22339292723172e-08
"ENSMUSG00000000711",4113.0335053956,0.0397643328473829,0.107329058419787,0.657709337377217,0.825915686251684
"ENSMUSG00000000724",21.7888569169659,-1.95864806570173,0.742113655999175,0.000106935325738785,0.000802718259272728
"ENSMUSG00000000730",449.428252636997,0.128693717396519,0.325045107674665,0.381976533938318,0.607641540700986
"ENSMUSG00000000731",20.5886540597993,2.69361226994417,0.994002364156741,4.29866742906058e-05,0.000356556135588745
"ENSMUSG00000000732",229.901829111336,-0.233274136746354,0.14897236121845,0.0358868823072115,0.11339671928746
"ENSMUSG00000000738",2875.03655283445,-0.49233730958491,0.109360166408337,3.35414718049017e-07,4.39156221995083e-06
"ENSMUSG00000000739",18.8576738742423,0.3481405948109,0.334629238383416,0.0484267604192892,0.143189315782078
"ENSMUSG00000000740",54086.14802387,-0.339908762521455,0.181115535763932,0.00842894185717604,0.0351498688731817
"ENSMUSG00000000743",5818.57051984065,0.0528261531305116,0.0536245076341879,0.302664001447346,0.52536011807566
"ENSMUSG00000000751",7310.09696743544,0.0943626937343959,0.0602843514148578,0.0970824500821457,0.241133312516636
"ENSMUSG00000000753",843.847003223187,0.17551843878754,0.1675820996714,0.133440263133274,0.303064115792207
"ENSMUSG00000000759",4753.30911252959,-0.532502419904354,0.0517464258056075,4.77453418717846e-26,4.96396914683169e-24
"ENSMUSG00000000766",1.63353108871811,-0.13450790492703,0.542402586632987,0.395901611442535,0.620377921762527
"ENSMUSG00000000776",2427.7724513478,-0.443287986735591,0.167761948697252,0.0005699485115968,0.0035559469819742
"ENSMUSG00000000782",654.592911691137,0.0937242250905637,0.147863480308676,0.385201046697548,0.610614992542781
"ENSMUSG00000000787",45015.4702511115,0.154046610997384,0.0812070486854532,0.0346961799004694,0.110312975095215
"ENSMUSG00000000791",7.71309989197542,-0.546296424068954,0.586663228654779,0.029026872017005,0.0957618285453093
"ENSMUSG00000000792",68.0499361940294,0.190171491401013,0.278896595974278,0.19458059422043,0.394382767133437
"ENSMUSG00000000794",268.073185755674,-0.415497117916103,0.140964043352912,0.000234711809951291,0.00161074272569459
"ENSMUSG00000000804",2701.38573043829,0.193687382901542,0.0572730539847966,0.000344136578652779,0.00228298303792389
"ENSMUSG00000000805",2289.87205191479,0.370187981695107,0.502102647072411,0.0737934542923564,0.197089537829195
"ENSMUSG00000000811",586.016972580035,-0.379697203021457,0.152761800143821,0.00125262656251814,0.00702192755412918
"ENSMUSG00000000817",1.37168313774502,-0.0345964433257167,0.464029498424105,0.812838666756836,0.915914741654917
"ENSMUSG00000000823",2840.82445268522,0.0323605912705046,0.172527503388084,0.777017772412578,0.895678876629014
"ENSMUSG00000000826",6660.93184897076,0.387535401371786,0.0986513657066257,6.32909226982082e-06,6.35124048331154e-05
"ENSMUSG00000000827",4308.27064061121,0.311348234102603,0.0957083347309443,0.000168898175226724,0.00120447240761518
"ENSMUSG00000000838",6276.58938812017,0.045718279537026,0.0716234084448629,0.489022902995399,0.704166656326222
"ENSMUSG00000000861",11.7998222683104,-0.254457727663449,0.419815785416516,0.150372026575294,0.328782770749557
"ENSMUSG00000000869",0,0,0.81960919168708,NA,NA
"ENSMUSG00000000876",566.065618973347,-0.211758192041988,0.178798331729286,0.0832802363013183,0.2154797449086
"ENSMUSG00000000881",2571.12921399227,0.0414106157137252,0.0660299100691968,0.501865436433796,0.714598498715947
"ENSMUSG00000000884",408.479960717228,0.139503662290797,0.0924054234565195,0.0837030129033184,0.2161853240946
"ENSMUSG00000000889",23.6787185501226,-2.55050146167988,0.431970923922137,8.42687258419162e-11,1.91506272532779e-09
"ENSMUSG00000000901",953.529676648475,-0.0886682857573243,0.0841269398929681,0.238447649077229,0.451392223113017
"ENSMUSG00000000902",4577.7854369285,-0.0639260358997123,0.132489926137302,0.529779087949127,0.736465489012807
"ENSMUSG00000000903",1.46077118529058,0.0563426759829925,0.462023068384164,0.703460709920996,0.853776711699144
"ENSMUSG00000000915",727.441521866526,0.177078990478208,0.119591695558707,0.0663857115208573,0.182258592396352
"ENSMUSG00000000916",755.230447131337,0.25341127047365,0.106549443071747,0.00457516377056134,0.0211047612049605
"ENSMUSG00000000934",1063.27765240406,-0.128430533559214,0.17980100081341,0.280879030633067,0.501911732423434
"ENSMUSG00000000938",33.2977068781233,-4.491785115553,0.575457841292249,9.80887304262354e-17,4.58819416638566e-15
"ENSMUSG00000000942",95.1933780386551,-0.646880065806648,0.28424717455071,0.000981770332709906,0.00565035009950479
"ENSMUSG00000000948",1855.76676736197,0.358308079546349,0.160599787662104,0.00297345810581521,0.0146589372542397
"ENSMUSG00000000957",3662.18817627051,-0.0911004971778906,0.161066753674301,0.417148704921911,0.640156492314729
"ENSMUSG00000000958",601.007292538963,-0.16837812107693,0.203509478355934,0.187398661244833,0.384530373213529
"ENSMUSG00000000959",3627.02076660911,-0.238301586423913,0.135054562416384,0.0229621352218619,0.0794456152549119
"ENSMUSG00000000976",1754.67054135275,-0.31012877447891,0.138304239078379,0.00402755480117999,0.0190195275552029
"ENSMUSG00000000982",0.0571594365830507,0.0177123206212827,0.688127679149865,0.870896223584619,NA
"ENSMUSG00000000983",0,0,0.81960919168708,NA,NA
"ENSMUSG00000001014",5.02401940854511,-0.109144548661133,0.390924401918173,0.47244796956067,0.689148756507698
"ENSMUSG00000001016",10258.2221363709,0.0185410590734035,0.0468881916954224,0.682367607612406,0.841207823123546
"ENSMUSG00000001017",10267.0089315261,-0.0558718519905813,0.057460249843692,0.305698282917914,0.528855558160336
"ENSMUSG00000001018",1453.09641879081,0.485269140675714,0.19877680226402,0.000914469166769096,0.00532507215479147
"ENSMUSG00000001020",18.6753591122436,0.370209555156257,0.519114431773508,0.076430417448428,0.202657007751743
"ENSMUSG00000001021",3.43500009214581,1.12330200316295,1.18735211578834,0.00678494310646747,0.0294071458184109
"ENSMUSG00000001023",0,0,0.81960919168708,NA,NA
"ENSMUSG00000001025",366.88870720143,1.09999041547868,0.228802608068235,6.9958690921993e-08,1.03830320732433e-06
"ENSMUSG00000001027",15.8680307526031,-0.00111491521726527,0.30184378332806,0.993473277456045,0.998159438180764
"ENSMUSG00000001029",0.975828208271502,0.117468943358712,0.552815896490835,0.445318796739304,NA
"ENSMUSG00000001034",2418.09931719871,-0.0111061593049955,0.107978467252726,0.90189069170782,0.956265065563264
"ENSMUSG00000001036",2852.87491410282,0.0412200294252138,0.087996651921221,0.596940377936711,0.784563467779239
"ENSMUSG00000001039",790.959499206193,0.147531539828887,0.105878295318427,0.0970569434453143,0.241121676594354
"ENSMUSG00000001052",3153.13717623789,0.000718424080965799,0.16364760866225,0.994868616428633,0.998446880400116
"ENSMUSG00000001053",746.897734736763,-0.00418817020000667,0.0747915542294629,0.951268677085206,0.982833717436148
"ENSMUSG00000001054",805.14289570998,-0.0141104557710079,0.0654811727863078,0.817763757122766,0.918333871230992
"ENSMUSG00000001056",4874.65321128734,0.201986496124324,0.13173102993664,0.0492335704346034,0.145074406221167
"ENSMUSG00000001062",801.174122171265,-0.636796108303325,0.13962292908933,2.80424454629372e-07,3.7624346890712e-06
"ENSMUSG00000001065",1172.20310877612,-0.695097595955115,0.139426224493498,3.81244831904478e-08,5.91920633815416e-07
"ENSMUSG00000001076",9.70099066424659,-0.401299765700392,0.413449622284605,0.0439653368661588,0.133093227716958
"ENSMUSG00000001082",1609.72856672968,0.89656213855085,0.145157507916798,3.98102394172183e-11,9.52774415875271e-10
"ENSMUSG00000001089",8337.5847900059,0.139158084667283,0.0779904942891383,0.0489140685040715,0.14433106735431
"ENSMUSG00000001095",0.289919181176795,0.014593781583354,0.685938146711787,0.893897997380466,NA
"ENSMUSG00000001098",8348.98277318553,0.0315783860127895,0.0606637447979652,0.581343086286345,0.775269665015863
"ENSMUSG00000001100",3367.36124874827,0.0593448452478482,0.0477061344890351,0.197234586400948,0.398065402293017
"ENSMUSG00000001103",1.86403890162517,-0.018728921764593,0.486543891090095,0.896752277514072,0.95352567125839
"ENSMUSG00000001105",1115.61371281761,0.555552277817446,0.101876096992752,2.70041813448648e-09,4.97465837113434e-08
"ENSMUSG00000001119",221.958491541318,-0.0139921168614867,0.0952273112560332,0.865583139976832,0.940755672702093
"ENSMUSG00000001120",872.262474872434,-1.04786440784185,0.131093900362822,6.93152851284427e-17,3.29632689277483e-15
"ENSMUSG00000001123",60.1762149393371,0.723799815460324,0.40951488115522,0.00306920660925835,0.0150586980752301
"ENSMUSG00000001127",3491.35926406611,0.0573931794977802,0.0731114194665892,0.393139692688454,0.618086647988215
"ENSMUSG00000001128",132.78037930159,-0.526970218847117,0.176383448310884,0.000145499060421946,0.0010542934175044
"ENSMUSG00000001131",233.695421601618,0.410730142203395,0.162664110777862,0.00094454648241874,0.0054667463755946
"ENSMUSG00000001134",606.507561532401,0.155887471912783,0.12588081274098,0.117150357201175,0.276534715775915
"ENSMUSG00000001138",1072.53215087489,-0.000652929889420192,0.160682362128251,0.99530181602609,0.998446880400116
"ENSMUSG00000001143",1599.11091100604,0.0026793754119673,0.117673699674313,0.977507658959003,0.993741396736909
"ENSMUSG00000001150",4969.14232418789,0.00390562746095445,0.104707768429811,0.964715906114681,0.989157722979325
"ENSMUSG00000001151",3842.6368031668,-0.1140489124957,0.148285175523735,0.292970784579054,0.514733254505131
"ENSMUSG00000001155",0.777151331006576,-0.0868101114615138,0.536510063911153,0.559455211322135,NA
"ENSMUSG00000001156",438.913115456243,-0.401845733466369,0.281067148604418,0.0174296065399529,0.0639417565637131
"ENSMUSG00000001157",1494.31730066312,0.0166546412071404,0.111051617755078,0.855922015853426,0.936557900511994
"ENSMUSG00000001158",2238.42647135176,0.0486167546615439,0.137622253071553,0.639009796073675,0.813895541156515
"ENSMUSG00000001166",51.7201246154114,0.0184551131551147,0.216389345003741,0.881229323575985,0.946652831018689
"ENSMUSG00000001168",0.0571594365830507,0.0177123206212827,0.688127679149865,0.870896223584619,NA
"ENSMUSG00000001173",2214.01073400988,0.0148810740549315,0.0682736961397547,0.814646849712545,0.91713546211767
"ENSMUSG00000001175",23885.8928267342,-0.150380603965485,0.0827488606747268,0.0422878707611882,0.129027756454575
"ENSMUSG00000001211",2248.56598717341,0.0681467040348279,0.0740570153591451,0.315652176836362,0.539667288943425
"ENSMUSG00000001225",0.449623209243352,-0.100361036097879,0.586821155459926,0.494033283323425,NA
"ENSMUSG00000001227",113.654112888794,-0.266337609081787,0.210889735679884,0.0501259794548539,0.146877584710252
"ENSMUSG00000001228",14447.583465587,-0.0349581072422635,0.0706085187382536,0.592421132150804,0.781616043651492
"ENSMUSG00000001229",2187.65533255527,0.00898355677166391,0.176016308062699,0.937687276906937,0.976155718784261
"ENSMUSG00000001240",454.108594268939,-0.071489570416626,0.198856911913289,0.556319908236408,0.756849716227535
"ENSMUSG00000001247",2235.2380392931,0.071633583435281,0.165129119058689,0.526230397517435,0.73361816705422
"ENSMUSG00000001248",3641.83077566094,-0.404532135850754,0.0895108075428304,3.90294807720879e-07,5.03391501241202e-06
"ENSMUSG00000001249",45.2413817920398,0.638648973972974,0.446235089395987,0.00810373583944011,0.0340039111694154
"ENSMUSG00000001260",13.1019319010999,-0.768486596511062,0.521744144317333,0.00559418601243458,0.0250451005577615
"ENSMUSG00000001270",12052.938072928,-0.0838820548434209,0.153125660157826,0.443929993372818,0.663190014924801
"ENSMUSG00000001280",7984.4531850787,0.0795219270556757,0.0700150401531916,0.21957368937903,0.42755932235771
"ENSMUSG00000001281",9.22409642523088,0.216323649168112,0.381855364205897,0.193017915366809,0.391895957196367
"ENSMUSG00000001285",2136.32480235571,0.0383491933547654,0.0668980132086756,0.538604748053995,0.743527237314542
"ENSMUSG00000001288",768.493197251816,0.155375775234971,0.158801019591981,0.169961338330833,0.358990555053116
"ENSMUSG00000001289",4263.68721029873,0.154368674449365,0.132621007055873,0.132526688527581,0.301829026138077
"ENSMUSG00000001300",5224.58355718426,-0.0330700767909022,0.182563134075732,0.776944180155312,0.895678876629014
"ENSMUSG00000001305",2484.33827069073,0.297295395005435,0.0776677584404101,2.16767890929331e-05,0.000194500329806611
"ENSMUSG00000001313",796.783735837958,-0.104842960568933,0.128902257263994,0.296942321935579,0.519340654314899
"ENSMUSG00000001323",715.052912923514,-0.366815399732338,0.200227504112446,0.00807507757132607,0.0339146814571296
"ENSMUSG00000001333",33.3804881709745,-0.253020904691451,0.284373214845104,0.101256315460143,0.24894895082918
"ENSMUSG00000001334",277.393030856849,-0.199427477385721,0.226816796373799,0.14236599861319,0.316999813091713
"ENSMUSG00000001348",75.4295729399487,-0.438588026745066,0.294963088815378,0.0131872309428573,0.050809916070904
"ENSMUSG00000001349",1404.14281446979,0.816693554803621,0.22024218306312,8.76027720993121e-06,8.52458956995201e-05
"ENSMUSG00000001366",766.555476177664,-0.109901489375475,0.0773087199863599,0.117733928330454,0.27745317789539
"ENSMUSG00000001376",2145.00790755176,-0.000649132081710907,0.0747370347767053,0.992437931917368,0.997878077198042
"ENSMUSG00000001380",4657.37818249854,0.0657529637091465,0.0587625064150261,0.23729654432435,0.449966770826679
"ENSMUSG00000001383",4926.908969461,0.00591977010695584,0.0975585721159814,0.943884453560456,0.979202231120197
"ENSMUSG00000001403",6498.05693222465,-0.177624649307091,0.054383382725571,0.000590427432152021,0.00366945219207742
"ENSMUSG00000001415",6061.73463703123,0.132418078996663,0.127743399693824,0.186333913062213,0.382988225343175
"ENSMUSG00000001416",24601.91139874,0.084000505944748,0.0822177414532829,0.255544740207985,0.47174099119697
"ENSMUSG00000001418",2165.56318537537,0.152555923466321,0.068879783986475,0.0166030135571766,0.0614447886076227
"ENSMUSG00000001419",1157.52623113895,-0.0220815705777939,0.138500521693872,0.831567195069213,0.924603635667535
"ENSMUSG00000001420",76.6706138951538,1.08062027976784,0.24207578804426,3.48474930217906e-07,4.54025175443726e-06
"ENSMUSG00000001424",8663.35464334595,-0.120424074135606,0.103001702382618,0.167591247269239,0.355593095089982
"ENSMUSG00000001435",24155.0763091688,0.169042894406171,0.162699091923565,0.14163664069621,0.316054082541634
"ENSMUSG00000001436",866.651254984466,-0.227794331723867,0.0872937752897874,0.0030735840166456,0.0150772946604506
"ENSMUSG00000001440",39555.5282566877,-0.00959704159516252,0.12386211942923,0.921899744730691,0.967486123607852
"ENSMUSG00000001441",6693.17059559778,0.0367899187469489,0.135313424080627,0.720138646046294,0.863243180268785
"ENSMUSG00000001444",0.756308837696275,0.212808664135741,0.63169127284751,0.222930680855447,NA
"ENSMUSG00000001445",2823.07155237612,0.171560731187687,0.0554768325784072,0.00111882438482546,0.00634107486257288
"ENSMUSG00000001467",14413.1757935221,0.204947193754364,0.0804049154056056,0.00451416220449077,0.0208833877519948
"ENSMUSG00000001472",14325.687116114,-0.66386131668265,0.0553969729375838,4.75484368805446e-34,7.87770231672507e-32
"ENSMUSG00000001473",11193.8208795204,0.513609970457741,0.104801836258532,4.7532131174525e-08,7.28731420036897e-07
"ENSMUSG00000001482",2747.06094398822,-0.561220103595819,0.0671134030327297,4.13756483315013e-18,2.26209560261643e-16
